cod	c02	c04	tent	tsal	c03	fecha
812	46.19	46.19	27.44	28	46.38	2014-06-07 01:09:00
813	46.25	46.19	27.5	28	46.38	2014-06-07 01:10:00
814	46.19	46.19	27.44	28	46.38	2014-06-07 01:11:00
815	46.19	46.25	27.5	28.06	46.38	2014-06-07 01:12:00
816	46.19	46.25	27.5	28	46.38	2014-06-07 01:13:01
817	46.25	46.25	27.5	28	46.38	2014-06-07 01:14:01
818	46.19	46.25	27.5	28	46.38	2014-06-07 01:15:01
819	46.19	46.25	27.5	28	46.38	2014-06-07 01:16:02
820	46.19	46.25	27.5	28	46.31	2014-06-07 01:17:02
821	46.19	46.25	27.5	28	46.38	2014-06-07 01:18:02
822	46.19	46.25	27.5	28	46.38	2014-06-07 01:19:02
823	46.19	46.19	27.5	28	46.31	2014-06-07 01:20:03
824	46.25	46.19	27.5	28	46.31	2014-06-07 01:21:03
825	46.19	46.19	27.56	28	46.31	2014-06-07 01:22:03
826	46.19	46.19	27.56	28	46.38	2014-06-07 01:23:04
827	46.19	46.25	27.56	28	46.38	2014-06-07 01:24:04
828	46.19	46.25	27.5	28	46.38	2014-06-07 01:25:04
829	46.19	46.25	27.5	27.94	46.38	2014-06-07 01:26:04
830	46.19	46.25	27.56	27.94	46.38	2014-06-07 01:27:05
831	46.19	46.25	27.56	27.88	46.38	2014-06-07 01:28:05
832	46.19	46.19	27.56	27.88	46.38	2014-06-07 01:29:05
833	46.19	46.19	27.56	27.81	46.31	2014-06-07 01:30:06
834	46.19	46.25	27.56	27.81	46.31	2014-06-07 01:31:06
835	46.19	46.25	27.5	27.81	46.31	2014-06-07 01:32:06
836	46.19	46.25	27.5	27.88	46.31	2014-06-07 01:33:06
837	46.19	46.25	27.44	27.88	46.31	2014-06-07 01:34:07
838	46.19	46.19	27.44	27.88	46.31	2014-06-07 01:35:07
839	46.19	46.25	27.44	27.94	46.31	2014-06-07 01:36:07
840	46.19	46.19	27.44	28	46.31	2014-06-07 01:37:08
841	46.19	46.19	27.38	28	46.31	2014-06-07 01:38:08
842	46.19	46.25	27.44	28	46.31	2014-06-07 01:39:08
843	46.19	46.25	27.44	28	46.38	2014-06-07 01:40:08
844	46.19	46.19	27.44	28	46.38	2014-06-07 01:41:09
845	46.19	46.25	27.5	28.06	46.38	2014-06-07 01:42:09
846	46.19	46.25	27.44	28.06	46.31	2014-06-07 01:43:09
847	46.19	46.25	27.5	28	46.31	2014-06-07 01:44:10
848	46.19	46.25	27.56	28	46.31	2014-06-07 01:45:10
849	46.19	46.25	27.63	28.06	46.38	2014-06-07 01:46:10
850	46.19	46.19	27.56	28	46.31	2014-06-07 01:47:10
851	46.19	46.25	27.5	28	46.31	2014-06-07 01:48:11
852	46.19	46.25	27.5	28	46.38	2014-06-07 01:49:11
853	46.19	46.25	27.5	28	46.31	2014-06-07 01:50:11
854	46.19	46.19	27.44	28	46.31	2014-06-07 01:51:12
855	46.19	46.25	27.5	28	46.31	2014-06-07 01:52:12
856	46.19	46.25	27.5	28	46.31	2014-06-07 01:53:12
857	46.19	46.25	27.5	28	46.38	2014-06-07 01:54:12
858	46.19	46.25	27.5	28	46.38	2014-06-07 01:55:13
859	46.19	46.25	27.56	28	46.31	2014-06-07 01:56:13
860	46.19	46.19	27.56	28.06	46.31	2014-06-07 01:57:13
861	46.19	46.19	27.56	28	46.31	2014-06-07 01:58:14
862	46.19	46.19	27.44	28	46.38	2014-06-07 01:59:14
863	46.19	46.19	27.5	28	46.31	2014-06-07 02:00:14
864	46.19	46.19	27.5	28	46.31	2014-06-07 02:01:14
865	46.19	46.25	27.5	28	46.31	2014-06-07 02:02:15
866	46.19	46.19	27.5	28	46.31	2014-06-07 02:03:15
867	46.19	46.25	27.5	28	46.31	2014-06-07 02:04:15
868	46.19	46.19	27.5	28	46.31	2014-06-07 02:05:16
869	46.19	46.25	27.5	27.94	46.31	2014-06-07 02:06:16
870	46.19	46.25	27.5	27.94	46.31	2014-06-07 02:07:16
871	46.19	46.19	27.5	27.94	46.31	2014-06-07 02:08:16
872	46.19	46.25	27.5	27.94	46.31	2014-06-07 02:09:17
873	46.19	46.19	27.56	28	46.31	2014-06-07 02:10:17
874	46.19	46.25	27.5	27.94	46.31	2014-06-07 02:11:17
875	46.19	46.25	27.44	27.94	46.31	2014-06-07 02:12:18
876	46.19	46.25	27.44	27.94	46.31	2014-06-07 02:13:18
877	46.19	46.19	27.44	27.94	46.31	2014-06-07 02:14:18
878	46.19	46.19	27.5	27.94	46.31	2014-06-07 02:15:18
879	46.19	46.19	27.5	27.94	46.31	2014-06-07 02:16:19
880	46.19	46.19	27.56	27.94	46.31	2014-06-07 02:17:19
881	46.19	46.19	27.56	27.94	46.31	2014-06-07 02:18:19
882	46.13	46.19	27.56	27.88	46.31	2014-06-07 02:19:20
883	46.13	46.19	27.56	27.88	46.31	2014-06-07 02:20:20
884	46.13	46.19	27.5	27.81	46.31	2014-06-07 02:21:20
885	46.13	46.19	27.5	27.81	46.31	2014-06-07 02:22:20
886	46.13	46.19	27.44	27.81	46.31	2014-06-07 02:23:21
887	46.13	46.19	27.44	27.81	46.31	2014-06-07 02:24:21
888	46.13	46.19	27.44	27.88	46.31	2014-06-07 02:25:21
889	46.19	46.19	27.38	27.94	46.31	2014-06-07 02:26:22
890	46.13	46.19	27.38	27.88	46.31	2014-06-07 02:27:22
891	46.13	46.19	27.38	27.88	46.31	2014-06-07 02:28:22
892	46.13	46.19	27.38	27.88	46.31	2014-06-07 02:29:22
893	46.13	46.19	27.38	27.94	46.31	2014-06-07 02:30:23
894	46.13	46.19	27.38	27.94	46.31	2014-06-07 02:31:23
895	46.13	46.19	27.38	27.94	46.31	2014-06-07 02:32:23
896	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:33:24
897	46.19	46.19	27.44	27.94	46.31	2014-06-07 02:34:24
898	46.13	46.13	27.44	28	46.31	2014-06-07 02:35:24
899	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:36:24
900	46.13	46.13	27.44	28	46.31	2014-06-07 02:37:25
901	46.19	46.19	27.44	28	46.31	2014-06-07 02:38:25
902	46.13	46.19	27.44	28	46.31	2014-06-07 02:39:25
903	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:40:26
904	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:41:26
905	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:42:26
906	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:43:26
907	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:44:27
908	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:45:27
909	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:46:27
910	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:47:28
911	46.13	46.19	27.5	28	46.31	2014-06-07 02:48:28
912	46.13	46.19	27.5	28	46.31	2014-06-07 02:49:28
913	46.13	46.19	27.5	28	46.31	2014-06-07 02:50:28
914	46.13	46.19	27.44	27.94	46.31	2014-06-07 02:51:29
915	46.13	46.13	27.44	27.94	46.31	2014-06-07 02:52:29
916	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:53:29
917	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:54:30
918	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:55:30
919	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:56:30
920	46.13	46.19	27.5	27.94	46.31	2014-06-07 02:57:30
921	46.13	46.19	27.56	27.88	46.31	2014-06-07 02:58:31
922	46.13	46.19	27.5	27.88	46.31	2014-06-07 02:59:31
923	46.13	46.13	27.56	27.88	46.25	2014-06-07 03:00:31
924	46.13	46.19	27.56	27.88	46.31	2014-06-07 03:01:32
925	46.13	46.19	27.5	27.88	46.31	2014-06-07 03:02:32
926	46.13	46.19	27.44	27.94	46.31	2014-06-07 03:03:32
927	46.13	46.19	27.5	27.88	46.31	2014-06-07 03:04:32
928	46.13	46.19	27.5	27.88	46.31	2014-06-07 03:05:33
929	46.13	46.19	27.44	27.88	46.31	2014-06-07 03:06:33
930	46.13	46.19	27.44	27.88	46.31	2014-06-07 03:07:33
931	46.13	46.19	27.44	27.88	46.25	2014-06-07 03:08:34
932	46.13	46.13	27.44	27.81	46.25	2014-06-07 03:09:34
933	46.13	46.13	27.44	27.81	46.25	2014-06-07 03:10:34
934	46.13	46.13	27.44	27.81	46.25	2014-06-07 03:11:34
935	46.13	46.13	27.44	27.81	46.25	2014-06-07 03:12:35
936	46.13	46.19	27.38	27.81	46.25	2014-06-07 03:13:35
937	46.06	46.19	27.31	27.81	46.31	2014-06-07 03:14:35
938	46.13	46.19	27.31	27.81	46.31	2014-06-07 03:15:36
939	46.06	46.19	27.31	27.81	46.31	2014-06-07 03:16:36
940	46.13	46.19	27.31	27.81	46.25	2014-06-07 03:17:36
941	46.13	46.13	27.31	27.81	46.31	2014-06-07 03:18:36
942	46.13	46.19	27.31	27.81	46.25	2014-06-07 03:19:37
943	46.13	46.19	27.31	27.88	46.31	2014-06-07 03:20:37
944	46.13	46.19	27.31	27.88	46.31	2014-06-07 03:21:37
945	46.13	46.19	27.31	27.88	46.25	2014-06-07 03:22:38
946	46.13	46.19	27.25	27.88	46.25	2014-06-07 03:23:38
947	46.13	46.19	27.25	27.88	46.31	2014-06-07 03:24:38
948	46.13	46.19	27.25	27.88	46.25	2014-06-07 03:25:38
949	46.13	46.19	27.25	27.88	46.25	2014-06-07 03:26:39
950	46.13	46.19	27.31	27.94	46.31	2014-06-07 03:27:39
951	46.06	46.19	27.38	27.94	46.25	2014-06-07 03:28:39
952	46.13	46.13	27.38	27.94	46.25	2014-06-07 03:29:40
953	46.13	46.13	27.38	27.94	46.25	2014-06-07 03:30:40
954	46.13	46.13	27.38	27.94	46.25	2014-06-07 03:31:40
955	46.06	46.13	27.38	27.94	46.25	2014-06-07 03:32:40
956	46.13	46.13	27.44	27.94	46.25	2014-06-07 03:33:41
957	46.13	46.19	27.44	27.94	46.25	2014-06-07 03:34:41
958	46.13	46.19	27.5	27.94	46.25	2014-06-07 03:35:41
959	46.13	46.13	27.5	27.88	46.31	2014-06-07 03:36:42
960	46.13	46.13	27.5	27.88	46.31	2014-06-07 03:37:42
961	46.06	46.13	27.5	27.88	46.31	2014-06-07 03:38:42
962	46.13	46.13	27.5	27.88	46.31	2014-06-07 03:39:42
963	46.13	46.19	27.5	27.88	46.31	2014-06-07 03:40:43
964	46.06	46.13	27.44	27.88	46.25	2014-06-07 03:41:43
965	46.13	46.19	27.44	27.88	46.25	2014-06-07 03:42:43
966	46.13	46.19	27.38	27.88	46.31	2014-06-07 03:43:44
967	46.13	46.13	27.38	27.88	46.25	2014-06-07 03:44:44
968	46.13	46.13	27.38	27.88	46.25	2014-06-07 03:45:44
969	46.13	46.13	27.38	27.88	46.25	2014-06-07 03:46:44
970	46.13	46.13	27.38	27.94	46.25	2014-06-07 03:47:45
971	46.13	46.13	27.44	27.94	46.25	2014-06-07 03:48:45
972	46.13	46.19	27.5	27.94	46.25	2014-06-07 03:49:45
973	46.13	46.13	27.5	27.94	46.31	2014-06-07 03:50:46
974	46.06	46.19	27.44	27.94	46.25	2014-06-07 03:51:46
975	46.13	46.19	27.44	27.94	46.25	2014-06-07 03:52:46
976	46.13	46.19	27.44	27.88	46.25	2014-06-07 03:53:46
977	46.13	46.13	27.44	27.94	46.25	2014-06-07 03:54:47
978	46.13	46.13	27.44	27.88	46.25	2014-06-07 03:55:47
979	46.13	46.13	27.38	27.88	46.25	2014-06-07 03:56:47
980	46.13	46.19	27.38	27.88	46.25	2014-06-07 03:57:48
981	46.13	46.13	27.38	27.88	46.25	2014-06-07 03:58:48
982	46.06	46.13	27.38	27.88	46.25	2014-06-07 03:59:48
983	46.06	46.13	27.44	27.81	46.25	2014-06-07 04:00:48
984	46.06	46.13	27.5	27.88	46.25	2014-06-07 04:01:49
985	46.06	46.13	27.5	27.81	46.31	2014-06-07 04:02:49
986	46.06	46.13	27.44	27.75	46.25	2014-06-07 04:03:49
987	46.13	46.19	27.38	27.75	46.25	2014-06-07 04:04:50
988	46.06	46.13	27.38	27.75	46.25	2014-06-07 04:05:50
989	46.06	46.13	27.38	27.75	46.25	2014-06-07 04:06:50
990	46.06	46.13	27.31	27.75	46.19	2014-06-07 04:07:50
991	46.06	46.13	27.38	27.75	46.19	2014-06-07 04:08:51
992	46.06	46.13	27.38	27.75	46.25	2014-06-07 04:09:51
993	46.06	46.13	27.44	27.81	46.25	2014-06-07 04:10:51
994	46.06	46.13	27.38	27.81	46.25	2014-06-07 04:11:52
995	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:12:52
996	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:13:52
997	46.06	46.13	27.38	27.94	46.25	2014-06-07 04:14:52
998	46.13	46.13	27.38	27.88	46.25	2014-06-07 04:15:53
999	46.13	46.13	27.38	27.94	46.25	2014-06-07 04:16:53
1000	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:17:53
1001	46.06	46.13	27.44	27.94	46.25	2014-06-07 04:18:54
1002	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:19:54
1003	46.06	46.13	27.44	27.94	46.25	2014-06-07 04:20:54
1004	46.06	46.13	27.44	27.94	46.25	2014-06-07 04:21:54
1005	46.13	46.13	27.38	27.94	46.25	2014-06-07 04:22:55
1006	46.13	46.13	27.44	27.88	46.25	2014-06-07 04:23:55
1007	46.13	46.13	27.44	27.94	46.25	2014-06-07 04:24:55
1008	46.13	46.13	27.38	27.94	46.25	2014-06-07 04:25:56
1009	46.13	46.13	27.44	27.88	46.25	2014-06-07 04:26:56
1010	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:27:56
1011	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:28:56
1012	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:29:57
1013	46.06	46.06	27.38	27.88	46.25	2014-06-07 04:30:57
1014	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:31:57
1015	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:32:58
1016	46.06	46.13	27.38	27.88	46.19	2014-06-07 04:33:58
1017	46.06	46.06	27.38	27.88	46.25	2014-06-07 04:34:58
1018	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:35:58
1019	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:36:59
1020	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:37:59
1021	46.06	46.13	27.5	27.88	46.25	2014-06-07 04:38:59
1022	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:40:00
1023	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:41:00
1024	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:42:00
1025	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:43:00
1026	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:44:01
1027	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:45:01
1028	46.06	46.13	27.38	27.94	46.25	2014-06-07 04:46:01
1029	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:47:02
1030	46.06	46.13	27.38	27.88	46.25	2014-06-07 04:48:02
1031	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:49:02
1032	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:50:02
1033	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:51:03
1034	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:52:03
1035	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:53:03
1036	46.06	46.13	27.44	27.88	46.25	2014-06-07 04:54:04
1037	46.06	46.13	27.44	27.81	46.25	2014-06-07 04:55:04
1038	46.06	46.13	27.44	27.81	46.25	2014-06-07 04:56:04
1039	46.06	46.13	27.44	27.75	46.25	2014-06-07 04:57:04
1040	46.06	46.13	27.44	27.69	46.19	2014-06-07 04:58:05
1041	46.06	46.13	27.38	27.75	46.25	2014-06-07 04:59:05
1042	46.06	46.13	27.31	27.75	46.19	2014-06-07 05:00:05
1043	46.06	46.13	27.31	27.75	46.19	2014-06-07 05:01:05
1044	46.06	46.13	27.31	27.75	46.25	2014-06-07 05:02:06
1045	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:03:06
1046	46.06	46.06	27.38	27.81	46.25	2014-06-07 05:04:06
1047	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:05:07
1048	46.06	46.13	27.31	27.88	46.19	2014-06-07 05:06:07
1049	46.06	46.13	27.31	27.88	46.19	2014-06-07 05:07:07
1050	46.06	46.13	27.25	27.88	46.19	2014-06-07 05:08:07
1051	46.06	46.13	27.25	27.88	46.25	2014-06-07 05:09:08
1052	46.06	46.06	27.25	27.88	46.25	2014-06-07 05:10:08
1053	46.06	46.13	27.25	27.88	46.25	2014-06-07 05:11:08
1054	46.06	46.06	27.31	27.88	46.25	2014-06-07 05:12:09
1055	46.06	46.13	27.31	27.88	46.25	2014-06-07 05:13:09
1056	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:14:09
1057	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:15:09
1058	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:16:10
1059	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:17:10
1060	46.06	46.13	27.38	27.88	46.19	2014-06-07 05:18:10
1061	46.06	46.13	27.31	27.88	46.19	2014-06-07 05:19:11
1062	46.06	46.13	27.38	27.88	46.19	2014-06-07 05:20:11
1063	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:21:11
1064	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:22:11
1065	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:23:12
1066	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:24:12
1067	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:25:12
1068	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:26:13
1069	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:27:13
1070	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:28:13
1071	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:29:13
1072	46.06	46.13	27.31	27.88	46.25	2014-06-07 05:30:14
1073	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:31:14
1074	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:32:14
1075	46.06	46.13	27.31	27.88	46.25	2014-06-07 05:33:15
1076	46.13	46.13	27.31	27.88	46.25	2014-06-07 05:34:15
1077	46.06	46.13	27.31	27.88	46.25	2014-06-07 05:35:15
1078	46.13	46.13	27.31	27.81	46.25	2014-06-07 05:36:15
1079	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:37:16
1080	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:38:16
1081	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:39:16
1082	46.13	46.13	27.31	27.88	46.25	2014-06-07 05:40:17
1083	46.06	46.13	27.25	27.88	46.25	2014-06-07 05:41:17
1084	46.06	46.13	27.31	27.88	46.25	2014-06-07 05:42:17
1085	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:43:17
1086	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:44:18
1087	46.13	46.13	27.31	27.81	46.25	2014-06-07 05:45:18
1088	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:46:18
1089	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:47:19
1090	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:48:19
1091	46.06	46.13	27.31	27.75	46.19	2014-06-07 05:49:19
1092	46.06	46.13	27.38	27.75	46.25	2014-06-07 05:50:19
1093	46.06	46.13	27.31	27.75	46.19	2014-06-07 05:51:20
1094	46.06	46.13	27.31	27.75	46.19	2014-06-07 05:52:20
1095	46.06	46.13	27.38	27.75	46.19	2014-06-07 05:53:20
1096	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:54:21
1097	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:55:21
1098	46.06	46.13	27.38	27.88	46.25	2014-06-07 05:56:21
1099	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:57:21
1100	46.06	46.13	27.31	27.81	46.25	2014-06-07 05:58:22
1101	46.06	46.13	27.38	27.81	46.25	2014-06-07 05:59:22
1102	46.06	46.13	27.38	27.88	46.25	2014-06-07 06:00:22
1103	46.06	46.13	27.31	27.88	46.25	2014-06-07 06:01:23
1104	46.06	46.13	27.31	27.81	46.19	2014-06-07 06:02:23
1105	46.06	46.13	27.31	27.88	46.25	2014-06-07 06:03:23
1106	46.06	46.13	27.31	27.81	46.19	2014-06-07 06:04:23
1107	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:05:24
1108	46.06	46.06	27.31	27.88	46.19	2014-06-07 06:06:24
1109	46.06	46.06	27.31	27.88	46.19	2014-06-07 06:07:24
1110	46.06	46.13	27.38	27.88	46.25	2014-06-07 06:08:25
1111	46.06	46.13	27.38	27.81	46.25	2014-06-07 06:09:25
1112	46.06	46.13	27.38	27.88	46.25	2014-06-07 06:10:25
1113	46.06	46.13	27.31	27.88	46.25	2014-06-07 06:11:25
1114	46.06	46.13	27.38	27.88	46.25	2014-06-07 06:12:26
1115	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:13:26
1116	46.06	46.13	27.25	27.88	46.25	2014-06-07 06:14:26
1117	46.06	46.13	27.25	27.81	46.25	2014-06-07 06:15:27
1118	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:16:27
1119	46.06	46.13	27.31	27.81	46.19	2014-06-07 06:17:27
1120	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:18:27
1121	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:19:28
1122	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:20:28
1123	46.06	46.06	27.31	27.81	46.25	2014-06-07 06:21:28
1124	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:22:29
1125	46.06	46.13	27.31	27.81	46.19	2014-06-07 06:23:29
1126	46.06	46.13	27.31	27.81	46.25	2014-06-07 06:24:29
1127	46.06	46.13	27.31	27.81	46.19	2014-06-07 06:25:29
1128	46.06	46.13	27.38	27.81	46.25	2014-06-07 06:26:30
1129	46.06	46.06	27.38	27.75	46.25	2014-06-07 06:27:30
1130	46.06	46.06	27.38	27.75	46.25	2014-06-07 06:28:30
1131	46.06	46.06	27.31	27.81	46.19	2014-06-07 06:29:31
1132	46.06	46.06	27.31	27.75	46.25	2014-06-07 06:30:31
1133	46.06	46.06	27.31	27.75	46.19	2014-06-07 06:31:31
1134	46.06	46.06	27.31	27.81	46.19	2014-06-07 06:32:31
1135	46.06	46.13	27.31	27.75	46.19	2014-06-07 06:33:32
1136	46.06	46.13	27.38	27.75	46.19	2014-06-07 06:34:32
1137	46.06	46.06	27.31	27.75	46.19	2014-06-07 06:35:32
1138	46.06	46.06	27.31	27.75	46.19	2014-06-07 06:36:33
1139	46.06	46.13	27.25	27.75	46.19	2014-06-07 06:37:33
1140	46.06	46.06	27.31	27.75	46.19	2014-06-07 06:38:33
1141	46.06	46.13	27.31	27.75	46.19	2014-06-07 06:39:33
1142	46.06	46.06	27.31	27.69	46.19	2014-06-07 06:40:34
1143	46	46.06	27.31	27.69	46.19	2014-06-07 06:41:34
1144	46	46.13	27.31	27.69	46.19	2014-06-07 06:42:34
1145	46	46.06	27.31	27.63	46.19	2014-06-07 06:43:35
1146	46	46.06	27.31	27.69	46.19	2014-06-07 06:44:35
1147	46	46.06	27.31	27.69	46.19	2014-06-07 06:45:35
1148	46	46.06	27.31	27.69	46.19	2014-06-07 06:46:35
1149	46	46.06	27.31	27.75	46.19	2014-06-07 06:47:36
1150	46.06	46.06	27.31	27.81	46.19	2014-06-07 06:48:36
1151	46	46.06	27.25	27.81	46.19	2014-06-07 06:49:36
1152	46	46.06	27.25	27.81	46.19	2014-06-07 06:50:37
1153	46	46.06	27.31	27.81	46.19	2014-06-07 06:51:37
1154	46.06	46.06	27.31	27.81	46.19	2014-06-07 06:52:37
1155	46	46.06	27.25	27.81	46.19	2014-06-07 06:53:37
1156	46	46.06	27.31	27.81	46.19	2014-06-07 06:54:38
1157	46	46.06	27.31	27.81	46.19	2014-06-07 06:55:38
1158	46.06	46.06	27.38	27.81	46.19	2014-06-07 06:56:38
1159	46	46.06	27.38	27.81	46.19	2014-06-07 06:57:39
1160	46	46.06	27.31	27.81	46.19	2014-06-07 06:58:39
1161	46	46.06	27.31	27.81	46.19	2014-06-07 06:59:39
1162	46	46.06	27.31	27.81	46.19	2014-06-07 07:00:39
1163	46	46.06	27.31	27.81	46.19	2014-06-07 07:01:40
1164	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:02:40
1165	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:03:40
1166	46	46.06	27.38	27.75	46.19	2014-06-07 07:04:41
1167	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:05:41
1168	46	46.06	27.31	27.81	46.19	2014-06-07 07:06:41
1169	46	46.06	27.38	27.81	46.19	2014-06-07 07:07:41
1170	46.06	46.06	27.38	27.81	46.19	2014-06-07 07:08:42
1171	46	46.06	27.38	27.81	46.19	2014-06-07 07:09:42
1172	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:10:42
1173	46.06	46.06	27.31	27.75	46.19	2014-06-07 07:11:43
1174	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:12:43
1175	46.06	46.06	27.25	27.81	46.19	2014-06-07 07:13:43
1176	46	46.06	27.25	27.81	46.19	2014-06-07 07:14:43
1177	46	46.06	27.25	27.81	46.19	2014-06-07 07:15:44
1178	46.06	46.06	27.25	27.75	46.19	2014-06-07 07:16:44
1179	46	46.06	27.25	27.81	46.19	2014-06-07 07:17:44
1180	46.06	46.06	27.25	27.81	46.19	2014-06-07 07:18:45
1181	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:19:45
1182	46.06	46.06	27.25	27.81	46.19	2014-06-07 07:20:45
1183	46.06	46.06	27.31	27.81	46.19	2014-06-07 07:21:45
1184	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:22:46
1185	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:23:46
1186	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:24:46
1187	46	46.06	27.38	27.75	46.19	2014-06-07 07:25:47
1188	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:26:47
1189	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:27:47
1190	46	46.06	27.38	27.75	46.19	2014-06-07 07:28:47
1191	46.06	46.06	27.38	27.75	46.19	2014-06-07 07:29:48
1192	46	46.06	27.38	27.75	46.19	2014-06-07 07:30:48
1193	46	46.06	27.38	27.75	46.19	2014-06-07 07:31:48
1194	46	46.06	27.38	27.69	46.19	2014-06-07 07:32:49
1195	46.06	46.06	27.31	27.63	46.19	2014-06-07 07:33:49
1196	46.06	46.06	27.31	27.63	46.19	2014-06-07 07:34:49
1197	46	46.06	27.31	27.63	46.19	2014-06-07 07:35:49
1198	46.06	46.06	27.31	27.69	46.19	2014-06-07 07:36:50
1199	46.06	46	27.25	27.69	46.19	2014-06-07 07:37:50
1200	46.06	46.06	27.25	27.75	46.19	2014-06-07 07:38:50
1201	46	46.06	27.25	27.75	46.19	2014-06-07 07:39:51
1202	46	46.06	27.25	27.81	46.19	2014-06-07 07:40:51
1203	46.06	46.06	27.25	27.81	46.19	2014-06-07 07:41:51
1204	46	46.06	27.25	27.81	46.19	2014-06-07 07:42:51
1205	46	46.06	27.25	27.81	46.19	2014-06-07 07:43:52
1206	46	46.06	27.25	27.81	46.19	2014-06-07 07:44:52
1207	46	46.06	27.25	27.81	46.19	2014-06-07 07:45:52
1208	46	46.06	27.25	27.81	46.19	2014-06-07 07:46:53
1209	46	46.06	27.25	27.81	46.19	2014-06-07 07:47:53
