cod	c02	c04	tent	tsal	aceite	fecha
2594	48.5	46.31	23.63	24	25.81	2014-05-31 05:14:26
2595	48.5	46.25	23.69	24	25.81	2014-05-31 05:15:26
2596	48.56	46.19	23.63	23.94	25.81	2014-05-31 05:16:27
2597	48.56	46.19	23.63	23.94	25.81	2014-05-31 05:17:27
2598	48.56	46.25	23.63	23.94	25.81	2014-05-31 05:18:27
2599	48.5	46.25	23.63	24	25.81	2014-05-31 05:19:27
2600	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:20:27
2601	48.5	46.25	23.69	24	25.81	2014-05-31 05:21:27
2602	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:22:28
2603	48.5	46.25	23.63	24	25.81	2014-05-31 05:23:28
2604	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:24:28
2605	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:25:28
2606	48.44	46.25	23.63	23.94	25.81	2014-05-31 05:26:28
2607	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:27:29
2608	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:28:29
2609	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:29:29
2610	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:30:29
2611	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:31:29
2612	48.5	46.25	23.63	23.94	25.75	2014-05-31 05:32:29
2613	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:33:30
2614	48.5	46.19	23.56	23.94	25.75	2014-05-31 05:34:30
2615	48.5	46.19	23.56	23.94	25.81	2014-05-31 05:35:30
2616	48.5	46.19	23.56	23.94	25.81	2014-05-31 05:36:30
2617	48.5	46.19	23.56	23.94	25.81	2014-05-31 05:37:30
2618	48.5	46.25	23.63	23.94	25.81	2014-05-31 05:38:31
2619	48.5	46.25	23.63	23.94	25.75	2014-05-31 05:39:31
2620	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:40:31
2621	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:41:31
2622	48.5	46.25	23.56	23.94	25.81	2014-05-31 05:42:31
2623	48.5	46.19	23.56	23.94	25.75	2014-05-31 05:43:31
2624	48.44	46.19	23.63	23.88	25.75	2014-05-31 05:44:32
2625	48.5	46.13	23.63	23.94	25.75	2014-05-31 05:45:32
2626	48.5	46.19	23.63	23.88	25.75	2014-05-31 05:46:32
2627	48.5	46.19	23.63	23.94	25.75	2014-05-31 05:47:32
2628	48.5	46.19	23.63	23.88	25.75	2014-05-31 05:48:32
2629	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:49:33
2630	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:50:33
2631	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:51:33
2632	48.56	46.25	23.56	23.88	25.75	2014-05-31 05:52:33
2633	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:53:33
2634	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:54:34
2635	48.5	46.25	23.56	23.88	25.75	2014-05-31 05:55:34
2636	48.5	46.19	23.56	23.88	25.75	2014-05-31 05:56:34
2637	48.5	46.19	23.56	23.88	25.75	2014-05-31 05:57:34
2638	48.5	46.13	23.56	23.88	25.75	2014-05-31 05:58:34
2639	48.5	46.13	23.56	23.88	25.75	2014-05-31 05:59:34
2640	48.5	46.13	23.5	23.88	25.75	2014-05-31 06:00:35
2641	48.5	46.13	23.56	23.88	25.75	2014-05-31 06:01:35
2642	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:02:35
2643	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:03:35
2644	48.44	46.19	23.56	23.88	25.75	2014-05-31 06:04:35
2645	48.5	46.19	23.5	23.88	25.75	2014-05-31 06:05:36
2646	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:06:36
2647	48.5	46.13	23.56	23.88	25.75	2014-05-31 06:07:36
2648	48.5	46.13	23.56	23.88	25.75	2014-05-31 06:08:36
2649	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:09:36
2650	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:10:37
2651	48.5	46.19	23.5	23.88	25.75	2014-05-31 06:11:37
2652	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:12:37
2653	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:13:37
2654	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:14:37
2655	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:15:37
2656	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:16:38
2657	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:17:38
2658	48.44	46.19	23.56	23.88	25.69	2014-05-31 06:18:38
2659	48.44	46.19	23.56	23.88	25.75	2014-05-31 06:19:38
2660	48.5	46.19	23.56	23.88	25.75	2014-05-31 06:20:39
2661	48.44	46.13	23.56	23.88	25.75	2014-05-31 06:21:39
2662	48.5	46.13	23.5	23.88	25.69	2014-05-31 06:22:39
2663	48.5	46.19	23.5	23.88	25.69	2014-05-31 06:23:39
2664	48.5	46.19	23.5	23.88	25.75	2014-05-31 06:24:39
2665	48.44	46.19	23.56	23.88	25.69	2014-05-31 06:25:40
2666	48.44	46.19	23.56	23.88	25.69	2014-05-31 06:26:40
2667	48.44	46.19	23.56	23.88	25.69	2014-05-31 06:27:40
2668	48.44	46.19	23.5	23.88	25.69	2014-05-31 06:28:40
2669	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:29:40
2670	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:30:41
2671	48.44	46.19	23.5	23.88	25.69	2014-05-31 06:31:41
2672	48.44	46.13	23.5	23.88	25.69	2014-05-31 06:32:41
2673	48.44	46.13	23.5	23.81	25.69	2014-05-31 06:33:41
2674	48.44	46.13	23.5	23.81	25.69	2014-05-31 06:34:41
2675	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:35:42
2676	48.5	46.19	23.5	23.81	25.69	2014-05-31 06:36:42
2677	48.5	46.19	23.5	23.81	25.69	2014-05-31 06:37:42
2678	48.5	46.19	23.5	23.81	25.69	2014-05-31 06:38:42
2679	48.5	46.19	23.5	23.81	25.69	2014-05-31 06:39:42
2680	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:40:42
2681	48.44	46.19	23.5	23.88	25.69	2014-05-31 06:41:43
2682	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:42:43
2683	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:43:43
2684	48.44	46.19	23.5	23.88	25.69	2014-05-31 06:44:43
2685	48.44	46.13	23.5	23.81	25.69	2014-05-31 06:45:43
2686	48.44	46.13	23.44	23.81	25.69	2014-05-31 06:46:44
2687	48.38	46.19	23.5	23.81	25.69	2014-05-31 06:47:44
2688	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:48:44
2689	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:49:44
2690	48.44	46.19	23.5	23.81	25.69	2014-05-31 06:50:44
2691	48.38	46.13	23.5	23.81	25.69	2014-05-31 06:51:45
2692	48.44	46.13	23.5	23.81	25.69	2014-05-31 06:52:45
2693	48.44	46.13	23.44	23.81	25.69	2014-05-31 06:53:45
2694	48.38	46.06	23.5	23.81	25.69	2014-05-31 06:54:45
2695	48.38	46.06	23.5	23.81	25.69	2014-05-31 06:55:45
2696	48.38	46.13	23.5	23.81	25.69	2014-05-31 06:56:46
2697	48.38	46.13	23.5	23.81	25.69	2014-05-31 06:57:46
2698	48.44	46.13	23.44	23.81	25.69	2014-05-31 06:58:46
2699	48.38	46.19	23.5	23.81	25.69	2014-05-31 06:59:46
2700	48.44	46.13	23.44	23.81	25.69	2014-05-31 07:00:46
2701	48.44	46.13	23.44	23.81	25.69	2014-05-31 07:01:47
2702	48.38	46.13	23.5	23.75	25.69	2014-05-31 07:02:47
2703	48.44	46.13	23.44	23.75	25.69	2014-05-31 07:03:47
2704	48.44	46.13	23.44	23.81	25.69	2014-05-31 07:04:47
2705	48.44	46.13	23.5	23.81	25.63	2014-05-31 07:05:47
2706	48.38	46.13	23.5	23.81	25.69	2014-05-31 07:06:48
2707	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:07:48
2708	48.38	46.13	23.5	23.81	25.69	2014-05-31 07:08:48
2709	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:09:48
2710	48.44	46.13	23.5	23.81	25.69	2014-05-31 07:10:48
2711	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:11:48
2712	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:12:49
2713	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:13:49
2714	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:14:49
2715	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:15:49
2716	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:16:50
2717	48.38	46.19	23.5	23.81	25.63	2014-05-31 07:17:50
2718	48.44	46.13	23.5	23.81	25.63	2014-05-31 07:18:50
2719	48.44	46.19	23.5	23.81	25.63	2014-05-31 07:19:50
2720	48.38	46.13	23.44	23.81	25.63	2014-05-31 07:20:50
2721	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:21:51
2722	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:22:51
2723	48.38	46.13	23.44	23.81	25.63	2014-05-31 07:23:51
2724	48.38	46.13	23.44	23.81	25.63	2014-05-31 07:24:51
2725	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:25:51
2726	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:26:52
2727	48.38	46.13	23.5	23.81	25.63	2014-05-31 07:27:52
2728	48.38	46.13	23.44	23.81	25.63	2014-05-31 07:28:52
2729	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:29:52
2730	48.31	46.13	23.44	23.75	25.63	2014-05-31 07:30:52
2731	48.38	46.06	23.44	23.75	25.63	2014-05-31 07:31:53
2732	48.38	46	23.44	23.75	25.63	2014-05-31 07:32:53
2733	48.38	46	23.44	23.75	25.63	2014-05-31 07:33:53
2734	48.38	46.06	23.44	23.75	25.63	2014-05-31 07:34:53
2735	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:35:53
2736	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:36:53
2737	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:37:54
2738	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:38:54
2739	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:39:54
2740	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:40:54
2741	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:41:54
2742	48.38	46.13	23.38	23.75	25.63	2014-05-31 07:42:55
2743	48.38	46.13	23.38	23.75	25.63	2014-05-31 07:43:55
2744	48.38	46.06	23.44	23.75	25.63	2014-05-31 07:44:55
2745	48.38	46.06	23.38	23.69	25.63	2014-05-31 07:45:55
2746	48.31	46	23.38	23.69	25.56	2014-05-31 07:46:55
2747	48.31	46.06	23.38	23.75	25.63	2014-05-31 07:47:56
2748	48.31	46.13	23.38	23.69	25.56	2014-05-31 07:48:56
2749	48.31	46.13	23.38	23.69	25.63	2014-05-31 07:49:56
2750	48.31	46.13	23.38	23.69	25.56	2014-05-31 07:50:56
2751	48.38	46.06	23.38	23.69	25.63	2014-05-31 07:51:56
2752	48.38	46.06	23.38	23.75	25.56	2014-05-31 07:52:57
2753	48.38	46.06	23.38	23.75	25.56	2014-05-31 07:53:57
2754	48.38	46.06	23.38	23.75	25.63	2014-05-31 07:54:57
2755	48.38	46.06	23.44	23.75	25.56	2014-05-31 07:55:57
2756	48.38	46.13	23.44	23.75	25.56	2014-05-31 07:56:57
2757	48.38	46.13	23.44	23.75	25.63	2014-05-31 07:57:58
2758	48.38	46.06	23.44	23.75	25.63	2014-05-31 07:58:58
2759	48.31	46.06	23.5	23.75	25.63	2014-05-31 07:59:58
2760	48.38	46	23.5	23.81	25.56	2014-05-31 08:00:58
2761	48.38	46	23.44	23.75	25.56	2014-05-31 08:01:58
2762	48.38	46	23.44	23.75	25.56	2014-05-31 08:02:59
2763	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:03:59
2764	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:04:59
2765	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:05:59
2766	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:06:59
2767	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:07:59
2768	48.38	46	23.44	23.75	25.56	2014-05-31 08:09:00
2769	48.31	46	23.44	23.75	25.56	2014-05-31 08:10:00
2770	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:11:00
2771	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:12:00
2772	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:13:00
2773	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:14:01
2774	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:15:01
2775	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:16:01
2776	48.31	46.13	23.44	23.75	25.56	2014-05-31 08:17:01
2777	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:18:01
2778	48.44	46.06	23.44	23.81	25.56	2014-05-31 08:19:02
2779	48.38	46.13	23.5	23.75	25.56	2014-05-31 08:20:02
2780	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:21:02
2781	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:22:02
2782	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:23:02
2783	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:24:03
2784	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:25:03
2785	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:26:03
2786	48.38	46.06	23.44	23.81	25.56	2014-05-31 08:27:03
2787	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:28:03
2788	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:29:04
2789	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:30:04
2790	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:31:04
2791	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:32:04
2792	48.31	46.13	23.44	23.75	25.56	2014-05-31 08:33:04
2793	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:34:05
2794	48.38	46.13	23.44	23.75	25.56	2014-05-31 08:35:05
2795	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:36:05
2796	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:37:05
2797	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:38:05
2798	48.38	46.06	23.44	23.75	25.56	2014-05-31 08:39:06
2799	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:40:06
2800	48.31	46.06	23.44	23.75	25.56	2014-05-31 08:41:06
2801	48.31	46.13	23.44	23.75	25.56	2014-05-31 08:42:06
2802	48.31	46.13	23.44	23.75	25.56	2014-05-31 08:43:06
2803	48.31	46.13	23.44	23.81	25.56	2014-05-31 08:44:06
2804	48.31	46.06	23.44	23.75	25.5	2014-05-31 08:45:07
2805	48.31	46.13	23.5	23.75	25.56	2014-05-31 08:46:07
2806	48.31	46.06	23.5	23.81	25.56	2014-05-31 08:47:07
2807	48.31	46.06	23.56	23.81	25.56	2014-05-31 08:48:07
2808	48.31	46	23.5	23.81	25.56	2014-05-31 08:49:07
2809	48.31	46	23.5	23.81	25.56	2014-05-31 08:50:08
2810	48.38	46.06	23.5	23.81	25.5	2014-05-31 08:51:08
2811	48.38	46.06	23.5	23.81	25.56	2014-05-31 08:52:08
2812	48.38	46.06	23.5	23.81	25.5	2014-05-31 08:53:08
2813	48.31	46.13	23.5	23.81	25.5	2014-05-31 08:54:08
2814	48.38	46.13	23.5	23.81	25.5	2014-05-31 08:55:09
2815	48.38	46.06	23.56	23.81	25.56	2014-05-31 08:56:09
2816	48.31	46.06	23.5	23.81	25.56	2014-05-31 08:57:09
2817	48.38	46.06	23.5	23.81	25.56	2014-05-31 08:58:09
2818	48.31	46	23.5	23.81	25.5	2014-05-31 08:59:09
2819	48.31	46	23.5	23.81	25.5	2014-05-31 09:00:10
2820	48.31	46	23.5	23.81	25.5	2014-05-31 09:01:10
2821	48.31	46.06	23.5	23.81	25.56	2014-05-31 09:02:10
2822	48.38	46.06	23.5	23.88	25.5	2014-05-31 09:03:10
2823	48.38	46.13	23.5	23.81	25.56	2014-05-31 09:04:10
2824	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:05:11
2825	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:06:11
2826	48.38	46.06	23.5	23.81	25.56	2014-05-31 09:07:11
2827	48.38	46	23.5	23.81	25.5	2014-05-31 09:08:11
2828	48.38	46	23.5	23.88	25.5	2014-05-31 09:09:11
2829	48.38	46.06	23.56	23.81	25.56	2014-05-31 09:10:12
2830	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:11:12
2831	48.31	46.06	23.56	23.81	25.5	2014-05-31 09:12:12
2832	48.31	46.13	23.5	23.81	25.5	2014-05-31 09:13:12
2833	48.31	46.06	23.5	23.81	25.5	2014-05-31 09:14:12
2834	48.31	46.06	23.5	23.81	25.5	2014-05-31 09:15:13
2835	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:16:13
2836	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:17:13
2837	48.38	46.13	23.5	23.81	25.5	2014-05-31 09:18:13
2838	48.38	46.06	23.56	23.81	25.5	2014-05-31 09:19:13
2839	48.38	46.06	23.5	23.81	25.56	2014-05-31 09:20:13
2840	48.31	46.06	23.5	23.81	25.56	2014-05-31 09:21:14
2841	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:22:14
2842	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:23:14
2843	48.38	46.13	23.5	23.81	25.5	2014-05-31 09:24:14
2844	48.38	46.13	23.5	23.81	25.56	2014-05-31 09:25:14
2845	48.38	46.13	23.5	23.81	25.5	2014-05-31 09:26:15
2846	48.38	46.13	23.5	23.81	25.5	2014-05-31 09:27:15
2847	48.31	46.06	23.5	23.81	25.5	2014-05-31 09:28:15
2848	48.38	46.13	23.5	23.81	25.5	2014-05-31 09:29:15
2849	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:30:15
2850	48.38	46	23.5	23.81	25.5	2014-05-31 09:31:16
2851	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:32:16
2852	48.38	46.06	23.5	23.81	25.56	2014-05-31 09:33:16
2853	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:34:16
2854	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:35:16
2855	48.38	46.06	23.5	23.81	25.5	2014-05-31 09:36:17
2856	48.38	46	23.5	23.81	25.5	2014-05-31 09:37:17
2857	48.38	46	23.5	23.81	25.5	2014-05-31 09:38:17
2858	48.38	46.06	23.5	23.81	25.56	2014-05-31 09:39:17
2859	48.31	46.06	23.5	23.81	25.5	2014-05-31 09:40:17
2860	48.31	46.06	23.56	23.81	25.5	2014-05-31 09:41:17
2861	48.31	46.06	23.56	23.81	25.5	2014-05-31 09:42:18
2862	48.31	46	23.56	23.81	25.5	2014-05-31 09:43:18
2863	48.38	46	23.56	23.88	25.5	2014-05-31 09:44:18
2864	48.38	46.06	23.56	23.88	25.56	2014-05-31 09:45:18
2865	48.38	46.06	23.63	23.88	25.5	2014-05-31 09:46:18
2866	48.38	46.06	23.63	23.88	25.5	2014-05-31 09:47:19
2867	48.38	46.06	23.69	23.94	25.56	2014-05-31 09:48:19
2868	48.38	46.13	23.69	23.88	25.5	2014-05-31 09:49:19
2869	48.44	46.13	23.69	23.88	25.56	2014-05-31 09:50:19
2870	48.38	46.06	23.69	23.94	25.5	2014-05-31 09:51:19
2871	48.38	46.13	23.69	23.94	25.5	2014-05-31 09:52:20
2872	48.38	46.13	23.69	23.94	25.56	2014-05-31 09:53:20
2873	48.38	46.13	23.69	23.88	25.5	2014-05-31 09:54:20
2874	48.38	46.13	23.75	23.88	25.5	2014-05-31 09:55:20
2875	48.38	46.13	23.69	23.88	25.5	2014-05-31 09:56:20
2876	48.38	46.13	23.69	23.88	25.5	2014-05-31 09:57:21
2877	48.38	46.13	23.69	23.88	25.56	2014-05-31 09:58:21
2878	48.38	46.13	23.69	23.94	25.5	2014-05-31 09:59:21
2879	48.44	46.13	23.75	23.94	25.5	2014-05-31 10:00:21
2880	48.38	46.13	23.75	23.94	25.56	2014-05-31 10:01:21
2881	48.44	46.13	23.81	23.94	25.5	2014-05-31 10:02:22
2882	48.5	46.19	23.69	23.94	25.5	2014-05-31 10:03:22
2883	48.5	46.19	23.75	23.94	25.5	2014-05-31 10:04:22
2884	48.44	46.13	23.69	23.94	25.56	2014-05-31 10:05:22
2885	48.44	46.13	23.69	23.94	25.5	2014-05-31 10:06:22
2886	48.38	46.13	23.63	23.94	25.56	2014-05-31 10:07:23
2887	48.44	46.13	23.69	23.94	25.56	2014-05-31 10:08:23
2888	48.38	46.13	23.69	23.94	25.56	2014-05-31 10:09:23
2889	48.44	46.13	23.69	23.94	25.56	2014-05-31 10:10:23
2890	48.44	46.13	23.69	23.94	25.5	2014-05-31 10:11:23
2891	48.44	46.13	23.75	23.94	25.5	2014-05-31 10:12:24
2892	48.44	46.13	23.75	23.94	25.56	2014-05-31 10:13:24
2893	48.44	46.13	23.75	23.88	25.56	2014-05-31 10:14:24
2894	48.44	46.19	23.75	23.94	25.56	2014-05-31 10:15:24
2895	48.44	46.13	23.75	23.94	25.56	2014-05-31 10:16:24
2896	48.44	46.13	23.69	23.94	25.56	2014-05-31 10:17:25
2897	48.38	46.13	23.69	23.94	25.56	2014-05-31 10:18:25
2898	48.38	46.13	23.69	23.94	25.56	2014-05-31 10:19:25
2899	48.38	46.13	23.69	23.94	25.56	2014-05-31 10:20:25
2900	48.38	46.13	23.75	23.94	25.56	2014-05-31 10:21:25
2901	48.38	46.13	23.75	23.94	25.56	2014-05-31 10:22:26
2902	48.31	46.06	23.75	23.94	25.56	2014-05-31 10:23:26
2903	48.38	46.06	23.69	23.94	25.56	2014-05-31 10:24:26
2904	48.38	46.06	23.69	23.94	25.56	2014-05-31 10:25:26
2905	48.44	46	23.69	23.94	25.56	2014-05-31 10:26:26
2906	48.38	46.06	23.69	23.94	25.56	2014-05-31 10:27:27
2907	48.38	46	23.75	23.94	25.56	2014-05-31 10:28:27
2908	48.44	46	23.75	23.94	25.56	2014-05-31 10:29:27
2909	48.44	46.06	23.75	23.94	25.56	2014-05-31 10:30:27
2910	48.44	46.13	23.75	23.94	25.56	2014-05-31 10:31:27
2911	48.44	46.13	23.75	23.94	25.56	2014-05-31 10:32:28
2912	48.44	46.13	23.69	24	25.56	2014-05-31 10:33:28
2913	48.44	46.19	23.69	24	25.56	2014-05-31 10:34:28
2914	48.44	46.13	23.69	23.94	25.56	2014-05-31 10:35:28
2915	48.38	46.13	23.75	23.94	25.56	2014-05-31 10:36:28
2916	48.44	46.19	23.75	24	25.56	2014-05-31 10:37:29
2917	48.44	46.19	23.75	24	25.56	2014-05-31 10:38:29
2918	48.44	46.19	23.75	24	25.56	2014-05-31 10:39:29
2919	48.44	46.19	23.75	24	25.56	2014-05-31 10:40:29
2920	48.44	46.19	23.81	24	25.56	2014-05-31 10:41:29
2921	48.5	46.19	23.81	24	25.56	2014-05-31 10:42:30
2922	48.5	46.19	23.81	24	25.56	2014-05-31 10:43:30
2923	48.44	46.19	23.75	23.94	25.56	2014-05-31 10:44:30
2924	48.44	46.19	23.75	23.94	25.56	2014-05-31 10:45:30
2925	48.44	46.19	23.81	24	25.56	2014-05-31 10:46:30
2926	48.44	46.19	23.75	24	25.56	2014-05-31 10:47:30
2927	48.44	46.19	23.81	24	25.56	2014-05-31 10:48:31
2928	48.44	46.19	23.81	24	25.56	2014-05-31 10:49:31
2929	48.44	46.19	23.81	24	25.56	2014-05-31 10:50:31
2930	48.44	46.19	23.81	24.06	25.56	2014-05-31 10:51:31
2931	48.44	46.19	23.81	24.06	25.56	2014-05-31 10:52:31
2932	48.44	46.13	23.81	24	25.56	2014-05-31 10:53:32
2933	48.44	46.13	23.81	24.06	25.56	2014-05-31 10:54:32
2934	48.44	46.06	23.81	24.06	25.56	2014-05-31 10:55:32
2935	48.5	46.06	23.81	24	25.56	2014-05-31 10:56:32
2936	48.5	46.13	23.81	24	25.56	2014-05-31 10:57:32
2937	48.5	46.13	23.81	24	25.56	2014-05-31 10:58:32
2938	48.5	46.13	23.81	24	25.56	2014-05-31 10:59:33
2939	48.5	46.19	23.81	24	25.63	2014-05-31 11:00:33
2940	48.5	46.19	23.81	24.06	25.56	2014-05-31 11:01:33
2941	48.5	46.19	23.88	24	25.56	2014-05-31 11:02:33
2942	48.44	46.19	23.81	24	25.56	2014-05-31 11:03:33
2943	48.5	46.19	23.81	24.06	25.63	2014-05-31 11:04:34
2944	48.5	46.25	23.81	24	25.56	2014-05-31 11:05:34
2945	48.5	46.19	23.81	24	25.63	2014-05-31 11:06:34
2946	48.5	46.25	23.75	24	25.63	2014-05-31 11:07:34
2947	48.5	46.25	23.75	24.06	25.63	2014-05-31 11:08:34
2948	48.56	46.25	23.81	24	25.63	2014-05-31 11:09:35
2949	48.56	46.25	23.81	24	25.63	2014-05-31 11:10:35
2950	48.56	46.19	23.81	24	25.63	2014-05-31 11:11:35
2951	48.5	46.25	23.75	24	25.63	2014-05-31 11:12:35
2952	48.5	46.25	23.75	24	25.63	2014-05-31 11:13:35
2953	48.5	46.19	23.81	24	25.63	2014-05-31 11:14:35
2954	48.5	46.25	23.81	24	25.63	2014-05-31 11:15:36
2955	48.5	46.25	23.75	24	25.63	2014-05-31 11:16:36
2956	48.56	46.25	23.81	24	25.63	2014-05-31 11:17:36
2957	48.56	46.25	23.75	24	25.63	2014-05-31 11:18:36
2958	48.56	46.25	23.69	24	25.63	2014-05-31 11:19:36
2959	48.56	46.25	23.75	24	25.63	2014-05-31 11:20:36
2960	48.5	46.25	23.81	24.06	25.63	2014-05-31 11:21:37
