cod	c02	c04	tent	tsal	c03	fecha
414	41.38	41.38	26.81	26.94	39.75	2014-06-09 23:26:26
415	41.38	41.38	26.81	26.94	39.81	2014-06-09 23:27:25
416	41.38	41.44	26.81	26.94	39.75	2014-06-09 23:28:25
417	41.38	41.44	26.81	27	39.75	2014-06-09 23:29:24
418	41.44	41.44	26.81	26.94	39.75	2014-06-09 23:30:23
419	41.44	41.44	26.81	26.94	39.81	2014-06-09 23:31:22
420	41.44	41.38	26.75	26.94	39.75	2014-06-09 23:32:22
421	41.44	41.38	26.81	26.94	39.75	2014-06-09 23:33:21
422	41.38	41.44	26.75	26.94	39.75	2014-06-09 23:34:20
423	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:35:20
424	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:36:19
425	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:37:18
426	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:38:17
427	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:39:17
428	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:40:16
429	41.38	41.38	26.75	26.94	39.81	2014-06-09 23:41:15
430	41.38	41.44	26.81	26.94	39.81	2014-06-09 23:42:15
431	41.44	41.44	26.75	26.94	39.81	2014-06-09 23:43:14
432	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:44:13
433	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:45:12
434	41.44	41.44	26.75	26.94	39.81	2014-06-09 23:46:12
435	41.44	41.44	26.75	26.88	39.81	2014-06-09 23:47:11
436	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:48:10
437	41.44	41.44	26.75	26.94	39.81	2014-06-09 23:49:10
438	41.38	41.44	26.69	26.94	39.81	2014-06-09 23:50:09
439	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:51:08
440	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:52:07
441	41.44	41.44	26.75	26.88	39.81	2014-06-09 23:53:07
442	41.44	41.44	26.75	26.94	39.81	2014-06-09 23:54:06
443	41.44	41.44	26.75	26.88	39.81	2014-06-09 23:55:05
444	41.44	41.44	26.75	26.94	39.81	2014-06-09 23:56:05
445	41.44	41.44	26.75	26.88	39.81	2014-06-09 23:57:04
446	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:58:03
447	41.38	41.44	26.75	26.94	39.81	2014-06-09 23:59:02
448	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:00:02
449	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:01:01
450	41.44	41.44	26.81	26.88	39.81	2014-06-10 00:02:00
451	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:03:00
452	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:03:59
453	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:04:58
454	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:05:57
455	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:06:57
456	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:07:56
457	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:08:55
458	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:09:55
459	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:10:54
460	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:11:53
461	41.44	41.44	26.75	26.88	39.88	2014-06-10 00:12:52
462	41.44	41.44	26.75	26.94	39.81	2014-06-10 00:13:52
463	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:14:51
464	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:15:50
465	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:16:50
466	41.44	41.44	26.75	26.88	39.81	2014-06-10 00:17:49
467	41.44	41.5	26.75	26.88	39.81	2014-06-10 00:18:48
468	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:19:47
469	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:20:47
470	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:21:46
471	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:22:45
472	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:23:45
473	41.44	41.5	26.75	26.88	39.81	2014-06-10 00:24:44
474	41.44	41.5	26.75	26.88	39.88	2014-06-10 00:25:43
475	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:26:42
476	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:27:42
477	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:28:41
478	41.44	41.5	26.69	26.88	39.81	2014-06-10 00:29:40
479	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:30:40
480	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:31:39
481	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:32:38
482	41.44	41.44	26.69	26.81	39.81	2014-06-10 00:33:37
483	41.44	41.44	26.69	26.81	39.81	2014-06-10 00:34:37
484	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:35:36
485	41.44	41.5	26.69	26.81	39.88	2014-06-10 00:36:35
486	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:37:35
487	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:38:34
488	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:39:33
489	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:40:32
490	41.44	41.44	26.69	26.81	39.81	2014-06-10 00:41:32
491	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:42:31
492	41.44	41.5	26.69	26.81	39.81	2014-06-10 00:43:30
493	41.44	41.5	26.69	26.81	39.81	2014-06-10 00:44:30
494	41.44	41.5	26.69	26.81	39.81	2014-06-10 00:45:29
495	41.44	41.44	26.63	26.81	39.81	2014-06-10 00:46:28
496	41.44	41.44	26.69	26.81	39.81	2014-06-10 00:47:27
497	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:48:27
498	41.44	41.5	26.69	26.88	39.81	2014-06-10 00:49:26
499	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:50:25
500	41.44	41.44	26.69	26.81	39.81	2014-06-10 00:51:25
501	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:52:24
502	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:53:23
503	41.5	41.44	26.69	26.88	39.88	2014-06-10 00:54:22
504	41.44	41.44	26.69	26.88	39.81	2014-06-10 00:55:22
505	41.44	41.44	26.69	26.88	39.88	2014-06-10 00:56:21
506	41.5	41.44	26.69	26.88	39.88	2014-06-10 00:57:20
507	41.5	41.44	26.69	26.88	39.88	2014-06-10 00:58:20
508	41.44	41.44	26.69	26.81	39.88	2014-06-10 00:59:19
509	41.44	41.5	26.69	26.88	39.81	2014-06-10 01:00:18
510	41.44	41.5	26.69	26.88	39.81	2014-06-10 01:01:17
511	41.44	41.5	26.69	26.88	39.88	2014-06-10 01:02:17
512	41.44	41.44	26.69	26.81	39.81	2014-06-10 01:03:16
513	41.44	41.44	26.69	26.81	39.88	2014-06-10 01:04:15
514	41.44	41.44	26.69	26.88	39.81	2014-06-10 01:05:15
515	41.44	41.44	26.69	26.81	39.88	2014-06-10 01:06:14
516	41.5	41.44	26.69	26.81	39.88	2014-06-10 01:07:13
517	41.5	41.44	26.69	26.81	39.88	2014-06-10 01:08:12
518	41.5	41.44	26.69	26.81	39.81	2014-06-10 01:09:12
519	41.44	41.44	26.63	26.81	39.88	2014-06-10 01:10:11
520	41.5	41.44	26.63	26.81	39.88	2014-06-10 01:11:10
521	41.5	41.44	26.63	26.81	39.81	2014-06-10 01:12:10
522	41.5	41.5	26.69	26.81	39.81	2014-06-10 01:13:09
523	41.5	41.44	26.63	26.81	39.88	2014-06-10 01:14:08
524	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:15:07
525	41.44	41.44	26.63	26.81	39.81	2014-06-10 01:16:07
526	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:17:06
527	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:18:05
528	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:19:05
529	41.44	41.44	26.63	26.81	39.81	2014-06-10 01:20:04
530	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:21:03
531	41.5	41.5	26.63	26.81	39.88	2014-06-10 01:22:02
532	41.5	41.5	26.63	26.81	39.81	2014-06-10 01:23:02
533	41.5	41.5	26.63	26.81	39.81	2014-06-10 01:24:01
534	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:25:00
535	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:26:00
536	41.44	41.44	26.63	26.81	39.81	2014-06-10 01:26:59
537	41.44	41.5	26.63	26.75	39.88	2014-06-10 01:27:58
538	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:28:57
539	41.44	41.5	26.63	26.81	39.81	2014-06-10 01:29:57
540	41.5	41.5	26.63	26.75	39.88	2014-06-10 01:30:56
541	41.44	41.5	26.63	26.75	39.88	2014-06-10 01:31:55
542	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:32:55
543	41.44	41.44	26.63	26.75	39.88	2014-06-10 01:33:54
544	41.5	41.44	26.56	26.75	39.88	2014-06-10 01:34:53
545	41.44	41.44	26.63	26.75	39.88	2014-06-10 01:35:52
546	41.44	41.44	26.63	26.75	39.81	2014-06-10 01:36:52
547	41.44	41.5	26.56	26.75	39.88	2014-06-10 01:37:51
548	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:38:50
549	41.44	41.44	26.56	26.75	39.88	2014-06-10 01:39:50
550	41.44	41.5	26.63	26.75	39.88	2014-06-10 01:40:49
551	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:41:48
552	41.44	41.5	26.63	26.81	39.88	2014-06-10 01:42:47
553	41.5	41.44	26.63	26.75	39.81	2014-06-10 01:43:47
554	41.44	41.44	26.63	26.75	39.81	2014-06-10 01:44:46
555	41.44	41.44	26.63	26.81	39.88	2014-06-10 01:45:45
556	41.44	41.5	26.63	26.81	39.88	2014-06-10 01:46:45
557	41.44	41.44	26.63	26.81	39.88	2014-06-10 01:47:44
558	41.44	41.5	26.63	26.81	39.88	2014-06-10 01:48:43
559	41.44	41.44	26.63	26.81	39.81	2014-06-10 01:49:42
560	41.44	41.5	26.63	26.75	39.88	2014-06-10 01:50:42
561	41.44	41.5	26.63	26.75	39.88	2014-06-10 01:51:41
562	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:52:40
563	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:53:40
564	41.44	41.5	26.63	26.75	39.81	2014-06-10 01:54:39
565	41.44	41.44	26.63	26.75	39.81	2014-06-10 01:55:38
566	41.44	41.44	26.63	26.75	39.81	2014-06-10 01:56:37
567	41.5	41.44	26.63	26.75	39.81	2014-06-10 01:57:37
568	41.44	41.44	26.63	26.69	39.81	2014-06-10 01:58:36
569	41.44	41.44	26.63	26.75	39.81	2014-06-10 01:59:35
570	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:00:35
571	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:01:34
572	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:02:33
573	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:03:32
574	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:04:32
575	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:05:31
576	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:06:30
577	41.44	41.44	26.56	26.75	39.81	2014-06-10 02:07:30
578	41.44	41.5	26.56	26.69	39.81	2014-06-10 02:08:29
579	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:09:28
580	41.44	41.44	26.56	26.75	39.81	2014-06-10 02:10:27
581	41.44	41.5	26.56	26.75	39.81	2014-06-10 02:11:27
582	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:12:26
583	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:13:25
584	41.44	41.5	26.56	26.75	39.81	2014-06-10 02:14:25
585	41.44	41.44	26.63	26.69	39.81	2014-06-10 02:15:24
586	41.44	41.44	26.63	26.75	39.81	2014-06-10 02:16:23
587	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:17:22
588	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:18:22
589	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:19:21
590	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:20:20
591	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:21:20
592	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:22:19
593	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:23:18
594	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:24:17
595	41.44	41.44	26.56	26.75	39.81	2014-06-10 02:25:17
596	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:26:16
597	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:27:15
598	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:28:15
599	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:29:14
600	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:30:13
601	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:31:12
602	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:32:12
603	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:33:11
604	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:34:10
605	41.38	41.44	26.56	26.69	39.81	2014-06-10 02:35:10
606	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:36:09
607	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:37:08
608	41.44	41.44	26.56	26.75	39.81	2014-06-10 02:38:07
609	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:39:07
610	41.44	41.44	26.5	26.75	39.81	2014-06-10 02:40:06
611	41.44	41.44	26.56	26.75	39.81	2014-06-10 02:41:05
612	41.44	41.44	26.5	26.75	39.81	2014-06-10 02:42:05
613	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:43:04
614	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:44:03
615	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:45:02
616	41.44	41.38	26.56	26.69	39.81	2014-06-10 02:46:02
617	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:47:01
618	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:48:00
619	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:49:00
620	41.38	41.44	26.56	26.69	39.81	2014-06-10 02:49:59
621	41.38	41.44	26.56	26.69	39.81	2014-06-10 02:50:58
622	41.38	41.44	26.56	26.69	39.81	2014-06-10 02:51:57
623	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:52:57
624	41.44	41.44	26.56	26.63	39.81	2014-06-10 02:53:56
625	41.44	41.44	26.56	26.69	39.75	2014-06-10 02:54:55
626	41.38	41.44	26.56	26.69	39.81	2014-06-10 02:55:55
627	41.44	41.44	26.56	26.69	39.81	2014-06-10 02:56:54
628	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:57:53
629	41.44	41.44	26.5	26.69	39.75	2014-06-10 02:58:52
630	41.44	41.44	26.5	26.69	39.81	2014-06-10 02:59:52
631	41.38	41.44	26.5	26.69	39.81	2014-06-10 03:00:51
632	41.44	41.44	26.56	26.63	39.75	2014-06-10 03:01:50
633	41.44	41.44	26.5	26.63	39.75	2014-06-10 03:02:50
634	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:03:49
635	41.44	41.44	26.5	26.69	39.75	2014-06-10 03:04:48
636	41.44	41.44	26.5	26.63	39.75	2014-06-10 03:05:47
637	41.44	41.44	26.5	26.63	39.75	2014-06-10 03:06:47
638	41.44	41.44	26.5	26.69	39.81	2014-06-10 03:07:46
639	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:08:45
640	41.38	41.44	26.56	26.63	39.81	2014-06-10 03:09:45
641	41.38	41.44	26.5	26.63	39.81	2014-06-10 03:10:44
642	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:11:43
643	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:12:42
644	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:13:42
645	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:14:41
646	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:15:40
647	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:16:40
648	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:17:39
649	41.38	41.44	26.5	26.63	39.81	2014-06-10 03:18:38
650	41.38	41.44	26.44	26.63	39.75	2014-06-10 03:19:37
651	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:20:37
652	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:21:36
653	41.38	41.44	26.5	26.69	39.75	2014-06-10 03:22:35
654	41.44	41.44	26.5	26.63	39.81	2014-06-10 03:23:35
655	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:24:34
656	41.38	41.38	26.5	26.63	39.81	2014-06-10 03:25:33
657	41.38	41.38	26.5	26.63	39.81	2014-06-10 03:26:32
658	41.38	41.44	26.44	26.63	39.81	2014-06-10 03:27:32
659	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:28:31
660	41.38	41.44	26.5	26.63	39.81	2014-06-10 03:29:30
661	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:30:30
662	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:31:29
663	41.38	41.38	26.5	26.69	39.75	2014-06-10 03:32:28
664	41.38	41.38	26.5	26.69	39.75	2014-06-10 03:33:27
665	41.38	41.38	26.5	26.69	39.75	2014-06-10 03:34:27
666	41.44	41.38	26.5	26.63	39.75	2014-06-10 03:35:26
667	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:36:25
668	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:37:25
669	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:38:24
670	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:39:23
671	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:40:22
672	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:41:22
673	41.44	41.38	26.5	26.63	39.75	2014-06-10 03:42:21
674	41.38	41.44	26.5	26.63	39.75	2014-06-10 03:43:20
675	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:44:20
676	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:45:19
677	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:46:18
678	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:47:17
679	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:48:17
680	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:49:16
681	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:50:15
682	41.38	41.44	26.5	26.56	39.75	2014-06-10 03:51:15
683	41.38	41.44	26.44	26.56	39.75	2014-06-10 03:52:14
684	41.38	41.44	26.44	26.56	39.75	2014-06-10 03:53:13
685	41.38	41.38	26.5	26.63	39.75	2014-06-10 03:54:12
686	41.38	41.38	26.5	26.56	39.75	2014-06-10 03:55:12
687	41.38	41.38	26.44	26.63	39.75	2014-06-10 03:56:11
688	41.38	41.38	26.44	26.56	39.75	2014-06-10 03:57:10
689	41.38	41.38	26.44	26.56	39.75	2014-06-10 03:58:09
690	41.38	41.38	26.5	26.56	39.75	2014-06-10 03:59:09
691	41.38	41.38	26.5	26.56	39.75	2014-06-10 04:00:08
692	41.38	41.31	26.44	26.56	39.75	2014-06-10 04:01:07
693	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:02:07
694	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:03:06
695	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:04:05
696	41.38	41.38	26.44	26.63	39.75	2014-06-10 04:05:04
697	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:06:04
698	41.38	41.44	26.44	26.56	39.69	2014-06-10 04:07:03
699	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:08:02
700	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:09:02
701	41.38	41.31	26.44	26.56	39.75	2014-06-10 04:10:01
702	41.38	41.31	26.44	26.56	39.75	2014-06-10 04:11:00
703	41.38	41.31	26.44	26.56	39.75	2014-06-10 04:11:59
704	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:12:59
705	41.38	41.38	26.44	26.56	39.75	2014-06-10 04:13:58
706	41.31	41.38	26.44	26.56	39.75	2014-06-10 04:14:57
707	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:15:57
708	41.38	41.38	26.38	26.56	39.75	2014-06-10 04:16:56
709	41.38	41.38	26.38	26.56	39.75	2014-06-10 04:17:55
710	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:18:54
711	41.31	41.38	26.44	26.56	39.75	2014-06-10 04:19:54
712	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:20:53
713	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:21:52
714	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:22:52
715	41.38	41.38	26.38	26.56	39.75	2014-06-10 04:23:51
716	41.38	41.38	26.38	26.56	39.69	2014-06-10 04:24:50
717	41.38	41.38	26.38	26.56	39.75	2014-06-10 04:25:49
718	41.31	41.38	26.38	26.56	39.75	2014-06-10 04:26:49
719	41.38	41.38	26.38	26.63	39.69	2014-06-10 04:27:48
720	41.31	41.31	26.38	26.56	39.69	2014-06-10 04:28:47
721	41.31	41.31	26.38	26.56	39.69	2014-06-10 04:29:47
722	41.31	41.31	26.38	26.56	39.69	2014-06-10 04:30:46
723	41.31	41.38	26.38	26.56	39.69	2014-06-10 04:31:45
724	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:32:44
725	41.31	41.31	26.38	26.56	39.75	2014-06-10 04:33:44
726	41.31	41.38	26.44	26.5	39.69	2014-06-10 04:34:43
727	41.31	41.31	26.38	26.56	39.69	2014-06-10 04:35:42
728	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:36:42
729	41.38	41.31	26.38	26.5	39.69	2014-06-10 04:37:41
730	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:38:40
731	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:39:39
732	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:40:39
733	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:41:38
734	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:42:37
735	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:43:37
736	41.31	41.38	26.38	26.5	39.75	2014-06-10 04:44:36
737	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:45:35
738	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:46:34
739	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:47:34
740	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:48:33
741	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:49:32
742	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:50:32
743	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:51:31
744	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:52:30
745	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:53:29
746	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:54:29
747	41.31	41.31	26.38	26.5	39.69	2014-06-10 04:55:28
748	41.25	41.31	26.38	26.5	39.69	2014-06-10 04:56:27
749	41.31	41.38	26.38	26.5	39.69	2014-06-10 04:57:27
750	41.25	41.31	26.38	26.5	39.69	2014-06-10 04:58:26
751	41.25	41.31	26.38	26.5	39.69	2014-06-10 04:59:25
752	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:00:24
753	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:01:24
754	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:02:23
755	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:03:22
756	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:04:22
757	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:05:21
758	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:06:20
759	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:07:19
760	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:08:19
761	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:09:18
762	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:10:17
763	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:11:17
764	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:12:16
765	41.31	41.38	26.38	26.5	39.69	2014-06-10 05:13:15
766	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:14:14
767	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:15:14
768	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:16:13
769	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:17:12
770	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:18:12
771	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:19:11
772	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:20:10
773	41.31	41.31	26.31	26.5	39.63	2014-06-10 05:21:09
774	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:22:09
775	41.31	41.31	26.31	26.5	39.69	2014-06-10 05:23:08
776	41.31	41.31	26.38	26.5	39.69	2014-06-10 05:24:07
777	41.25	41.31	26.31	26.5	39.69	2014-06-10 05:25:07
778	41.31	41.31	26.38	26.44	39.69	2014-06-10 05:26:06
779	41.31	41.31	26.31	26.44	39.69	2014-06-10 05:27:05
780	41.31	41.31	26.31	26.44	39.69	2014-06-10 05:28:04
781	41.25	41.31	26.31	26.5	39.69	2014-06-10 05:29:04
782	41.25	41.31	26.31	26.44	39.69	2014-06-10 05:30:03
783	41.25	41.25	26.31	26.44	39.63	2014-06-10 05:31:02
784	41.25	41.25	26.38	26.44	39.69	2014-06-10 05:32:02
785	41.25	41.31	26.38	26.44	39.63	2014-06-10 05:33:01
786	41.25	41.31	26.31	26.44	39.69	2014-06-10 05:34:00
787	41.31	41.31	26.31	26.44	39.69	2014-06-10 05:34:59
788	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:35:59
789	41.31	41.31	26.31	26.44	39.69	2014-06-10 05:36:58
790	41.25	41.31	26.38	26.44	39.63	2014-06-10 05:37:57
791	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:38:57
792	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:39:56
793	41.31	41.31	26.31	26.44	39.63	2014-06-10 05:40:55
794	41.31	41.31	26.31	26.44	39.69	2014-06-10 05:41:54
795	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:42:54
796	41.25	41.31	26.31	26.44	39.69	2014-06-10 05:43:53
797	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:44:52
798	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:45:52
799	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:46:51
800	41.31	41.31	26.31	26.44	39.63	2014-06-10 05:47:50
801	41.31	41.31	26.31	26.44	39.63	2014-06-10 05:48:49
802	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:49:49
803	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:50:48
804	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:51:47
805	41.25	41.31	26.31	26.44	39.69	2014-06-10 05:52:47
806	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:53:46
807	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:54:45
808	41.25	41.31	26.38	26.44	39.63	2014-06-10 05:55:44
809	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:56:44
810	41.25	41.25	26.31	26.44	39.63	2014-06-10 05:57:43
811	41.25	41.31	26.31	26.44	39.63	2014-06-10 05:58:42
812	41.25	41.25	26.31	26.44	39.63	2014-06-10 05:59:42
