cod	c02	c04	tent	tsal	c03	fecha
1234	55.75	53.63	27	27.31	55	2014-06-05 11:03:34
1235	55.81	53.63	27	27.31	55	2014-06-05 11:04:34
1236	55.81	53.63	27	27.31	55	2014-06-05 11:05:34
1237	55.81	53.63	27.06	27.31	55	2014-06-05 11:06:34
1238	55.81	53.63	27.06	27.31	55	2014-06-05 11:07:34
1239	55.81	53.63	27.13	27.38	55	2014-06-05 11:08:35
1240	55.75	53.63	27.13	27.31	55	2014-06-05 11:09:35
1241	55.75	53.63	27.13	27.38	55.06	2014-06-05 11:10:35
1242	55.75	53.63	27.06	27.44	55	2014-06-05 11:11:35
1243	55.75	53.63	27.13	27.5	55.06	2014-06-05 11:12:35
1244	55.81	53.63	27.13	27.44	55.06	2014-06-05 11:13:36
1245	55.81	53.63	27.13	27.44	55.06	2014-06-05 11:14:36
1246	55.81	53.63	27.13	27.44	55.06	2014-06-05 11:15:36
1247	55.81	53.63	27.19	27.44	55.06	2014-06-05 11:16:36
1248	55.81	53.63	27.13	27.44	55.06	2014-06-05 11:17:36
1249	55.81	53.63	27.19	27.44	55.06	2014-06-05 11:18:37
1250	55.88	53.63	27.13	27.44	55.06	2014-06-05 11:19:37
1251	55.88	53.63	27.13	27.44	55	2014-06-05 11:20:37
1252	55.88	53.63	27.13	27.44	55	2014-06-05 11:21:37
1253	55.88	53.63	27.13	27.5	55.06	2014-06-05 11:22:37
1254	55.88	53.63	27.13	27.56	55.06	2014-06-05 11:23:38
1255	55.88	53.56	27.06	27.5	55.06	2014-06-05 11:24:38
1256	55.88	53.63	27.13	27.5	55.06	2014-06-05 11:25:38
1257	55.88	53.63	27.13	27.5	55.13	2014-06-05 11:26:38
1258	55.88	53.63	27.19	27.5	55.13	2014-06-05 11:27:38
1259	55.88	53.69	27.13	27.44	55.13	2014-06-05 11:28:39
1260	55.88	53.69	27.19	27.44	55.13	2014-06-05 11:29:39
1261	55.94	53.69	27.19	27.5	55.13	2014-06-05 11:30:39
1262	55.94	53.69	27.25	27.5	55.13	2014-06-05 11:31:39
1263	55.94	53.69	27.19	27.5	55.13	2014-06-05 11:32:40
1264	55.94	53.69	27.19	27.5	55.13	2014-06-05 11:33:40
1265	55.94	53.69	27.19	27.5	55.13	2014-06-05 11:34:40
1266	56	53.69	27.25	27.5	55.13	2014-06-05 11:35:40
1267	55.94	53.69	27.25	27.56	55.13	2014-06-05 11:36:40
1268	55.94	53.69	27.31	27.5	55.06	2014-06-05 11:37:41
1269	55.88	53.75	27.31	27.5	55.06	2014-06-05 11:38:41
1270	55.94	53.75	27.31	27.56	55.13	2014-06-05 11:39:41
1271	56	53.69	27.31	27.56	55.13	2014-06-05 11:40:41
1272	56	53.75	27.31	27.56	55.13	2014-06-05 11:41:41
1273	56	53.75	27.38	27.56	55.13	2014-06-05 11:42:42
1274	56	53.75	27.31	27.56	55.13	2014-06-05 11:43:42
1275	56	53.69	27.38	27.56	55.13	2014-06-05 11:44:42
1276	55.94	53.69	27.44	27.56	55.13	2014-06-05 11:45:42
1277	55.94	53.69	27.38	27.63	55.19	2014-06-05 11:46:42
1278	55.94	53.75	27.38	27.63	55.19	2014-06-05 11:47:43
1279	55.94	53.75	27.38	27.63	55.19	2014-06-05 11:48:43
1280	55.94	53.75	27.44	27.63	55.13	2014-06-05 11:49:43
1281	55.94	53.81	27.44	27.69	55.13	2014-06-05 11:50:43
1282	55.94	53.81	27.44	27.69	55.13	2014-06-05 11:51:43
1283	56	53.81	27.44	27.75	55.13	2014-06-05 11:52:44
1284	56	53.81	27.44	27.69	55.19	2014-06-05 11:53:44
1285	56	53.81	27.5	27.75	55.19	2014-06-05 11:54:44
1286	56.06	53.81	27.5	27.69	55.25	2014-06-05 11:55:44
1287	56.06	53.81	27.56	27.75	55.25	2014-06-05 11:56:45
1288	56.06	53.88	27.56	27.75	55.25	2014-06-05 11:57:45
1289	56.13	53.81	27.56	27.75	55.25	2014-06-05 11:58:45
1290	56.06	53.81	27.63	27.75	55.25	2014-06-05 11:59:45
1291	56.06	53.88	27.63	27.75	55.25	2014-06-05 12:00:45
1292	56.06	53.81	27.63	27.81	55.25	2014-06-05 12:01:46
1293	56.06	53.88	27.63	27.81	55.25	2014-06-05 12:02:46
1294	56.06	53.88	27.56	27.81	55.25	2014-06-05 12:03:46
1295	56.06	53.88	27.56	27.81	55.25	2014-06-05 12:04:46
1296	56.06	53.81	27.63	27.81	55.25	2014-06-05 12:05:46
1297	56.06	53.81	27.63	27.81	55.31	2014-06-05 12:06:47
1298	56.13	53.81	27.63	27.81	55.31	2014-06-05 12:07:47
1299	56.13	53.81	27.63	27.81	55.31	2014-06-05 12:08:47
1300	56.06	53.81	27.63	27.81	55.31	2014-06-05 12:09:47
1301	56.13	53.81	27.63	27.81	55.31	2014-06-05 12:10:47
1302	56.06	53.88	27.63	27.81	55.31	2014-06-05 12:11:48
1303	56.06	53.88	27.63	27.75	55.25	2014-06-05 12:12:48
1304	56.06	53.88	27.56	27.75	55.25	2014-06-05 12:13:48
1305	56.13	53.81	27.56	27.81	55.25	2014-06-05 12:14:48
1306	56.13	53.81	27.56	27.75	55.31	2014-06-05 12:15:48
1307	56.13	53.81	27.56	27.81	55.31	2014-06-05 12:16:49
1308	56.13	53.88	27.56	27.75	55.38	2014-06-05 12:17:49
1309	56.19	53.88	27.63	27.81	55.38	2014-06-05 12:18:49
1310	56.19	53.94	27.56	27.81	55.38	2014-06-05 12:19:49
1311	56.19	53.94	27.56	27.81	55.38	2014-06-05 12:20:49
1312	56.13	53.94	27.56	27.75	55.38	2014-06-05 12:21:50
1313	56.19	53.94	27.56	27.75	55.38	2014-06-05 12:22:50
1314	56.19	53.88	27.5	27.75	55.38	2014-06-05 12:23:50
1315	56.19	53.88	27.44	27.81	55.38	2014-06-05 12:24:50
1316	56.19	53.88	27.5	27.75	55.38	2014-06-05 12:25:50
1317	56.19	53.88	27.56	27.75	55.38	2014-06-05 12:26:51
1318	56.19	53.94	27.56	27.81	55.38	2014-06-05 12:27:51
1319	56.25	53.94	27.56	27.81	55.38	2014-06-05 12:28:51
1320	56.19	53.94	27.56	27.81	55.38	2014-06-05 12:29:51
1321	56.19	53.94	27.56	27.75	55.38	2014-06-05 12:30:51
1322	56.19	54	27.56	27.75	55.44	2014-06-05 12:31:52
1323	56.25	54	27.5	27.75	55.44	2014-06-05 12:32:52
1324	56.25	53.94	27.44	27.81	55.44	2014-06-05 12:33:52
1325	56.25	53.94	27.38	27.75	55.44	2014-06-05 12:34:52
1326	56.19	53.88	27.38	27.75	55.44	2014-06-05 12:35:52
1327	56.19	53.94	27.38	27.75	55.44	2014-06-05 12:36:53
1328	56.13	53.94	27.38	27.75	55.44	2014-06-05 12:37:53
1329	56.13	54	27.44	27.69	55.44	2014-06-05 12:38:53
1330	56.19	54	27.44	27.69	55.44	2014-06-05 12:39:53
1331	56.19	54	27.44	27.63	55.44	2014-06-05 12:40:53
1332	56.25	54	27.44	27.63	55.44	2014-06-05 12:41:54
1333	56.25	54	27.44	27.63	55.44	2014-06-05 12:42:54
1334	56.19	54.06	27.44	27.63	55.44	2014-06-05 12:43:54
1335	56.25	54.06	27.44	27.63	55.44	2014-06-05 12:44:54
1336	56.25	54.06	27.44	27.63	55.44	2014-06-05 12:45:54
1337	56.25	54.06	27.44	27.63	55.44	2014-06-05 12:46:55
1338	56.25	54.06	27.44	27.63	55.44	2014-06-05 12:47:55
1339	56.19	54	27.5	27.63	55.44	2014-06-05 12:48:55
1340	56.25	54.06	27.5	27.63	55.44	2014-06-05 12:49:55
1341	56.19	54	27.5	27.63	55.44	2014-06-05 12:50:55
1342	56.25	54.06	27.5	27.69	55.5	2014-06-05 12:51:55
1343	56.25	54.06	27.5	27.63	55.5	2014-06-05 12:52:56
1344	56.25	54.06	27.44	27.63	55.5	2014-06-05 12:53:56
1345	56.19	54.06	27.5	27.63	55.44	2014-06-05 12:54:56
1346	56.19	54.06	27.44	27.63	55.5	2014-06-05 12:55:56
1347	56.19	54.06	27.44	27.63	55.5	2014-06-05 12:56:56
1348	56.19	54.06	27.44	27.56	55.5	2014-06-05 12:57:57
1349	56.19	54.06	27.38	27.56	55.5	2014-06-05 12:58:57
1350	56.25	54.06	27.38	27.56	55.5	2014-06-05 12:59:57
1351	56.25	54.06	27.38	27.56	55.44	2014-06-05 13:00:57
1352	56.25	54.06	27.38	27.56	55.5	2014-06-05 13:01:57
1353	56.31	54	27.38	27.56	55.5	2014-06-05 13:02:58
1354	56.31	54	27.38	27.56	55.5	2014-06-05 13:03:58
1355	56.31	54	27.31	27.56	55.5	2014-06-05 13:04:58
1356	56.25	54	27.38	27.56	55.44	2014-06-05 13:05:58
1357	56.25	54	27.44	27.63	55.44	2014-06-05 13:06:58
1358	56.31	54.06	27.38	27.63	55.44	2014-06-05 13:07:59
1359	56.31	54.06	27.44	27.63	55.44	2014-06-05 13:08:59
1360	56.31	54.06	27.44	27.69	55.5	2014-06-05 13:09:59
1361	56.31	54.13	27.44	27.69	55.5	2014-06-05 13:10:59
1362	56.25	54.06	27.5	27.69	55.5	2014-06-05 13:11:59
1363	56.31	54.06	27.5	27.75	55.5	2014-06-05 13:13:00
1364	56.31	54.06	27.5	27.81	55.5	2014-06-05 13:14:00
1365	56.31	54.06	27.5	27.81	55.5	2014-06-05 13:15:00
1366	56.31	54	27.5	27.81	55.5	2014-06-05 13:16:00
1367	56.25	54	27.56	27.81	55.5	2014-06-05 13:17:00
1368	56.25	54.06	27.56	27.81	55.5	2014-06-05 13:18:01
1369	56.25	54.06	27.56	27.75	55.5	2014-06-05 13:19:01
1370	56.25	54	27.56	27.75	55.56	2014-06-05 13:20:01
1371	56.25	54	27.56	27.75	55.56	2014-06-05 13:21:01
1372	56.31	54.06	27.56	27.75	55.56	2014-06-05 13:22:01
1373	56.31	54.06	27.56	27.75	55.5	2014-06-05 13:23:01
1374	56.31	54.13	27.56	27.75	55.5	2014-06-05 13:24:02
1375	56.38	54.13	27.56	27.75	55.5	2014-06-05 13:25:02
1376	56.38	54.13	27.56	27.75	55.5	2014-06-05 13:26:02
1377	56.38	54.13	27.5	27.75	55.56	2014-06-05 13:27:02
1378	56.31	54.13	27.5	27.75	55.5	2014-06-05 13:28:02
1379	56.31	54.13	27.5	27.75	55.5	2014-06-05 13:29:03
1380	56.25	54.13	27.5	27.75	55.5	2014-06-05 13:30:03
1381	56.25	54.13	27.44	27.81	55.5	2014-06-05 13:31:03
1382	56.25	54.13	27.5	27.81	55.56	2014-06-05 13:32:03
1383	56.25	54.13	27.56	27.75	55.5	2014-06-05 13:33:03
1384	56.25	54.13	27.63	27.75	55.5	2014-06-05 13:34:04
1385	56.31	54.19	27.63	27.81	55.5	2014-06-05 13:35:04
1386	56.38	54.13	27.56	27.81	55.56	2014-06-05 13:36:04
1387	56.38	54.19	27.63	27.81	55.56	2014-06-05 13:37:04
1388	56.38	54.13	27.69	27.81	55.56	2014-06-05 13:38:04
1389	56.31	54.13	27.69	27.88	55.56	2014-06-05 13:39:05
1390	56.31	54.13	27.69	27.94	55.56	2014-06-05 13:40:05
1391	56.31	54.19	27.69	27.94	55.56	2014-06-05 13:41:05
1392	56.38	54.13	27.69	27.88	55.56	2014-06-05 13:42:05
1393	56.38	54.19	27.75	27.94	55.5	2014-06-05 13:43:05
1394	56.38	54.13	27.75	27.94	55.56	2014-06-05 13:44:06
1395	56.38	54.13	27.88	28.06	55.56	2014-06-05 13:45:06
1396	56.38	54.13	27.81	28.06	55.63	2014-06-05 13:46:06
1397	56.31	54.13	27.75	28	55.56	2014-06-05 13:47:06
1398	56.31	54.19	27.75	28	55.63	2014-06-05 13:48:06
1399	56.38	54.19	27.75	28	55.63	2014-06-05 13:49:07
1400	56.38	54.19	27.75	27.94	55.56	2014-06-05 13:50:07
1401	56.38	54.25	27.81	27.94	55.63	2014-06-05 13:51:07
1402	56.38	54.19	27.81	28	55.63	2014-06-05 13:52:07
1403	56.38	54.19	27.81	28	55.63	2014-06-05 13:53:07
1404	56.31	54.19	27.81	28	55.63	2014-06-05 13:54:08
1405	56.31	54.19	27.81	27.94	55.63	2014-06-05 13:55:08
1406	56.38	54.19	27.81	27.94	55.63	2014-06-05 13:56:08
1407	56.38	54.13	27.81	27.94	55.63	2014-06-05 13:57:08
1408	56.38	54.13	27.81	28	55.63	2014-06-05 13:58:08
1409	56.44	54.19	27.88	28.06	55.63	2014-06-05 13:59:09
1410	56.44	54.19	27.88	28.06	55.63	2014-06-05 14:00:09
1411	56.44	54.19	27.81	28.06	55.63	2014-06-05 14:01:09
1412	56.44	54.19	27.88	28.06	55.63	2014-06-05 14:02:09
1413	56.44	54.19	27.81	28.13	55.69	2014-06-05 14:03:10
1414	56.44	54.13	27.81	28.13	55.69	2014-06-05 14:04:10
1415	56.44	54.13	27.88	28.06	55.69	2014-06-05 14:05:10
1416	56.44	54.19	27.88	28.13	55.69	2014-06-05 14:06:10
1417	56.5	54.19	27.81	28.13	55.69	2014-06-05 14:07:10
1418	56.5	54.13	27.81	28.13	55.69	2014-06-05 14:08:11
1419	56.44	54.19	27.81	28	55.69	2014-06-05 14:09:11
1420	56.44	54.19	27.88	28.06	55.69	2014-06-05 14:10:11
1421	56.44	54.19	27.81	28.06	55.69	2014-06-05 14:11:11
1422	56.44	54.25	27.81	28.06	55.69	2014-06-05 14:12:11
1423	56.44	54.25	27.81	28.06	55.63	2014-06-05 14:13:11
1424	56.44	54.31	27.88	28.13	55.63	2014-06-05 14:14:11
1425	56.5	54.25	27.81	28.13	55.69	2014-06-05 14:15:12
1426	56.44	54.25	27.88	28.13	55.69	2014-06-05 14:16:12
1427	56.44	54.25	27.88	28.13	55.69	2014-06-05 14:17:12
1428	56.44	54.25	27.88	28.06	55.69	2014-06-05 14:18:12
1429	56.5	54.25	27.88	28.06	55.69	2014-06-05 14:19:13
1430	56.5	54.25	27.88	28.06	55.69	2014-06-05 14:20:13
1431	56.5	54.25	27.81	28.06	55.69	2014-06-05 14:21:13
1432	56.5	54.25	27.81	28.06	55.69	2014-06-05 14:22:13
1433	56.56	54.25	27.75	28.06	55.75	2014-06-05 14:23:13
1434	56.5	54.31	27.75	28.06	55.69	2014-06-05 14:24:14
1435	56.5	54.25	27.75	28.06	55.69	2014-06-05 14:25:14
1436	56.5	54.31	27.81	28.06	55.69	2014-06-05 14:26:14
1437	56.5	54.31	27.75	28.06	55.69	2014-06-05 14:27:14
1438	56.5	54.25	27.75	28.06	55.69	2014-06-05 14:28:14
1439	56.44	54.25	27.75	28.06	55.69	2014-06-05 14:29:15
1440	56.44	54.25	27.81	28.06	55.69	2014-06-05 14:30:15
1441	56.5	54.25	27.81	28	55.69	2014-06-05 14:31:15
1442	56.5	54.31	27.81	28	55.75	2014-06-05 14:32:15
1443	56.5	54.25	27.81	28	55.69	2014-06-05 14:33:15
1444	56.5	54.31	27.81	28	55.69	2014-06-05 14:34:16
1445	56.5	54.31	27.75	28	55.63	2014-06-05 14:35:16
1446	56.56	54.31	27.75	28	55.63	2014-06-05 14:36:16
1447	56.56	54.31	27.75	28	55.69	2014-06-05 14:37:16
1448	56.5	54.31	27.75	28	55.69	2014-06-05 14:38:16
1449	56.5	54.31	27.75	27.94	55.75	2014-06-05 14:39:17
1450	56.5	54.31	27.75	28	55.75	2014-06-05 14:40:17
1451	56.56	54.31	27.69	28	55.69	2014-06-05 14:41:17
1452	56.5	54.31	27.69	28	55.69	2014-06-05 14:42:17
1453	56.5	54.31	27.69	28	55.69	2014-06-05 14:43:17
1454	56.44	54.31	27.63	27.94	55.69	2014-06-05 14:44:18
1455	56.44	54.31	27.69	27.94	55.75	2014-06-05 14:45:18
1456	56.44	54.25	27.75	27.94	55.75	2014-06-05 14:46:18
1457	56.44	54.25	27.75	28	55.75	2014-06-05 14:47:18
1458	56.44	54.19	27.81	28	55.75	2014-06-05 14:48:19
1459	56.44	54.25	27.81	28	55.75	2014-06-05 14:49:19
1460	56.5	54.31	27.88	28	55.75	2014-06-05 14:50:19
1461	56.5	54.31	27.88	28.06	55.75	2014-06-05 14:51:19
1462	56.5	54.31	27.88	28.06	55.75	2014-06-05 14:52:19
1463	56.56	54.31	27.88	28.13	55.75	2014-06-05 14:53:20
1464	56.56	54.31	27.88	28.13	55.75	2014-06-05 14:54:20
1465	56.56	54.38	27.88	28.13	55.75	2014-06-05 14:55:20
1466	56.56	54.38	27.88	28.13	55.75	2014-06-05 14:56:20
1467	56.63	54.38	27.88	28.13	55.81	2014-06-05 14:57:20
1468	56.63	54.38	27.88	28.19	55.75	2014-06-05 14:58:21
1469	56.63	54.31	27.88	28.19	55.81	2014-06-05 14:59:21
1470	56.56	54.31	27.94	28.13	55.81	2014-06-05 15:00:21
1471	56.56	54.31	27.94	28.06	55.81	2014-06-05 15:01:21
1472	56.56	54.38	27.94	28.13	55.81	2014-06-05 15:02:21
1473	56.63	54.38	27.88	28.13	55.81	2014-06-05 15:03:22
1474	56.63	54.38	27.81	28.13	55.81	2014-06-05 15:04:22
1475	56.56	54.38	27.88	28.06	55.81	2014-06-05 15:05:22
1476	56.56	54.38	27.81	28	55.81	2014-06-05 15:06:22
1477	56.56	54.38	27.88	28	55.81	2014-06-05 15:07:23
1478	56.5	54.38	27.88	28.06	55.81	2014-06-05 15:08:23
1479	56.56	54.38	27.88	28.06	55.81	2014-06-05 15:09:23
1480	56.56	54.38	27.88	28.06	55.75	2014-06-05 15:10:23
1481	56.56	54.38	27.81	28.13	55.75	2014-06-05 15:11:23
1482	56.56	54.38	27.81	28.06	55.75	2014-06-05 15:12:24
1483	56.5	54.38	27.75	28.06	55.75	2014-06-05 15:13:24
1484	56.5	54.38	27.75	28.06	55.75	2014-06-05 15:14:24
1485	56.56	54.38	27.81	28.06	55.75	2014-06-05 15:15:24
1486	56.5	54.38	27.75	28.06	55.75	2014-06-05 15:16:24
1487	56.56	54.31	27.81	28.06	55.75	2014-06-05 15:17:25
1488	56.56	54.31	27.81	28.06	55.81	2014-06-05 15:18:25
1489	56.56	54.31	27.81	28.06	55.75	2014-06-05 15:19:25
1490	56.56	54.38	27.81	28.13	55.75	2014-06-05 15:20:25
1491	56.56	54.38	27.88	28.06	55.75	2014-06-05 15:21:26
1492	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:22:26
1493	56.63	54.38	27.88	28.13	55.75	2014-06-05 15:23:26
1494	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:24:26
1495	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:25:26
1496	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:26:27
1497	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:27:27
1498	56.56	54.31	27.81	28.13	55.81	2014-06-05 15:28:27
1499	56.56	54.38	27.81	28.13	55.81	2014-06-05 15:29:27
1500	56.56	54.38	27.88	28.13	55.81	2014-06-05 15:30:27
1501	56.5	54.38	27.88	28.13	55.81	2014-06-05 15:31:28
1502	56.5	54.38	27.88	28.13	55.75	2014-06-05 15:32:28
1503	56.5	54.38	27.94	28.13	55.75	2014-06-05 15:33:28
1504	56.56	54.44	27.81	28.13	55.75	2014-06-05 15:34:28
1505	56.56	54.38	27.94	28.13	55.75	2014-06-05 15:35:28
1506	56.56	54.44	27.88	28.19	55.75	2014-06-05 15:36:29
1507	56.56	54.44	27.94	28.19	55.81	2014-06-05 15:37:29
1508	56.56	54.44	27.94	28.19	55.81	2014-06-05 15:38:29
1509	56.56	54.38	27.94	28.19	55.81	2014-06-05 15:40:34
1510	56.56	54.38	27.94	28.19	55.81	2014-06-05 15:41:34
1511	56.63	54.31	28	28.19	55.81	2014-06-05 15:42:35
1512	56.56	54.38	28	28.25	55.81	2014-06-05 15:43:35
1513	56.63	54.38	28	28.19	55.81	2014-06-05 15:44:35
1514	56.63	54.38	27.94	28.19	55.88	2014-06-05 15:45:35
1515	56.56	54.38	27.94	28.25	55.81	2014-06-05 15:46:35
1516	56.63	54.38	27.88	28.19	55.88	2014-06-05 15:47:36
1517	56.63	54.44	27.88	28.19	55.88	2014-06-05 15:48:36
1518	56.63	54.44	27.88	28.19	55.88	2014-06-05 15:49:36
1519	56.63	54.38	27.81	28.19	55.88	2014-06-05 15:50:36
1520	56.63	54.38	27.81	28.13	55.88	2014-06-05 15:51:36
1521	56.63	54.44	27.81	28.13	55.81	2014-06-05 15:52:37
1522	56.63	54.44	27.88	28.13	55.81	2014-06-05 15:53:37
1523	56.56	54.44	27.88	28.13	55.81	2014-06-05 15:54:37
1524	56.56	54.44	27.88	28.19	55.81	2014-06-05 15:55:37
1525	56.56	54.44	27.88	28.19	55.81	2014-06-05 15:56:37
1526	56.56	54.44	27.88	28.19	55.88	2014-06-05 15:57:38
1527	56.63	54.44	27.88	28.19	55.88	2014-06-05 15:58:38
1528	56.63	54.44	27.88	28.19	55.81	2014-06-05 15:59:38
1529	56.69	54.44	27.81	28.19	55.81	2014-06-05 16:00:38
1530	56.69	54.44	27.81	28.19	55.81	2014-06-05 16:01:39
1531	56.63	54.44	27.81	28.19	55.81	2014-06-05 16:02:39
1532	56.63	54.38	27.88	28.19	55.81	2014-06-05 16:03:39
1533	56.63	54.38	27.94	28.19	55.81	2014-06-05 16:04:39
1534	56.63	54.38	27.94	28.19	55.88	2014-06-05 16:05:39
1535	56.63	54.38	27.94	28.19	55.88	2014-06-05 16:06:40
1536	56.56	54.38	27.88	28.19	55.88	2014-06-05 16:07:40
1537	56.56	54.44	27.88	28.19	55.88	2014-06-05 16:08:40
1538	56.56	54.44	27.88	28.19	55.88	2014-06-05 16:09:40
1539	56.63	54.44	27.88	28.19	55.88	2014-06-05 16:10:40
1540	56.63	54.44	27.94	28.19	55.88	2014-06-05 16:11:41
1541	56.63	54.44	28	28.19	55.88	2014-06-05 16:12:41
1542	56.69	54.44	27.94	28.25	55.88	2014-06-05 16:13:41
1543	56.69	54.44	28	28.19	55.88	2014-06-05 16:14:41
1544	56.69	54.44	28	28.19	55.88	2014-06-05 16:15:41
1545	56.69	54.44	27.94	28.25	55.88	2014-06-05 16:16:42
1546	56.69	54.44	28	28.25	55.81	2014-06-05 16:17:42
1547	56.69	54.44	28	28.19	55.81	2014-06-05 16:18:42
1548	56.69	54.44	28	28.25	55.81	2014-06-05 16:19:42
1549	56.69	54.38	28	28.25	55.88	2014-06-05 16:20:42
1550	56.69	54.38	28	28.25	55.88	2014-06-05 16:21:43
1551	56.69	54.38	28	28.25	55.88	2014-06-05 16:22:43
1552	56.69	54.44	28	28.31	55.88	2014-06-05 16:23:43
1553	56.69	54.44	28	28.31	55.88	2014-06-05 16:24:43
1554	56.69	54.44	27.94	28.31	55.88	2014-06-05 16:25:44
1555	56.75	54.5	28	28.31	55.88	2014-06-05 16:26:44
1556	56.75	54.44	28	28.31	55.88	2014-06-05 16:27:44
1557	56.69	54.44	28.06	28.31	55.88	2014-06-05 16:28:44
1558	56.63	54.44	28.06	28.31	55.88	2014-06-05 16:29:44
1559	56.69	54.44	28	28.31	55.94	2014-06-05 16:30:45
1560	56.69	54.5	28	28.31	55.88	2014-06-05 16:31:45
1561	56.69	54.5	28	28.31	55.94	2014-06-05 16:32:45
1562	56.69	54.5	28	28.31	55.94	2014-06-05 16:33:45
1563	56.69	54.5	28	28.31	55.94	2014-06-05 16:34:45
1564	56.69	54.5	28	28.31	55.94	2014-06-05 16:35:45
1565	56.69	54.5	28	28.31	55.94	2014-06-05 16:36:46
1566	56.69	54.5	28	28.31	55.94	2014-06-05 16:37:46
1567	56.69	54.5	28	28.31	55.94	2014-06-05 16:38:46
1568	56.69	54.5	27.94	28.31	55.94	2014-06-05 16:39:46
1569	56.69	54.5	28	28.31	55.94	2014-06-05 16:40:46
1570	56.75	54.56	27.94	28.31	55.94	2014-06-05 16:41:47
1571	56.75	54.56	27.94	28.31	55.94	2014-06-05 16:42:47
1572	56.75	54.5	27.88	28.25	55.94	2014-06-05 16:43:47
1573	56.75	54.5	27.88	28.25	55.94	2014-06-05 16:44:47
1574	56.75	54.5	27.94	28.25	55.94	2014-06-05 16:45:47
1575	56.69	54.5	27.88	28.25	55.94	2014-06-05 16:46:48
1576	56.69	54.5	27.88	28.25	55.94	2014-06-05 16:47:48
1577	56.69	54.56	27.88	28.19	55.94	2014-06-05 16:48:48
1578	56.69	54.56	27.81	28.19	55.94	2014-06-05 16:49:48
1579	56.69	54.5	27.88	28.19	55.94	2014-06-05 16:50:48
1580	56.75	54.56	27.88	28.19	55.94	2014-06-05 16:51:49
1581	56.75	54.5	27.88	28.19	55.94	2014-06-05 16:52:49
1582	56.75	54.56	27.88	28.19	55.94	2014-06-05 16:53:49
1583	56.69	54.56	27.94	28.19	55.88	2014-06-05 16:54:49
1584	56.69	54.5	27.88	28.19	55.88	2014-06-05 16:55:49
1585	56.69	54.5	27.88	28.19	55.94	2014-06-05 16:56:49
1586	56.69	54.44	27.88	28.19	55.94	2014-06-05 16:57:50
1587	56.69	54.44	27.88	28.19	55.94	2014-06-05 16:58:50
1588	56.69	54.44	27.88	28.19	55.94	2014-06-05 16:59:50
1589	56.75	54.44	27.94	28.19	55.94	2014-06-05 17:00:50
1590	56.75	54.5	27.94	28.19	55.94	2014-06-05 17:01:50
1591	56.75	54.5	27.94	28.19	55.94	2014-06-05 17:02:51
1592	56.75	54.5	27.88	28.19	56	2014-06-05 17:03:51
1593	56.75	54.5	27.88	28.25	55.94	2014-06-05 17:04:51
1594	56.75	54.5	27.88	28.25	56	2014-06-05 17:05:51
1595	56.75	54.5	27.94	28.25	55.94	2014-06-05 17:06:51
1596	56.75	54.44	27.88	28.25	55.94	2014-06-05 17:07:52
1597	56.75	54.44	27.94	28.25	55.94	2014-06-05 17:08:52
1598	56.75	54.5	27.94	28.25	55.94	2014-06-05 17:09:52
1599	56.75	54.5	28	28.25	55.88	2014-06-05 17:10:52
1600	56.75	54.5	27.94	28.31	55.88	2014-06-05 17:11:52
1601	56.75	54.5	28	28.31	55.94	2014-06-05 17:12:53
1602	56.75	54.5	28	28.31	55.94	2014-06-05 17:13:53
1603	56.75	54.5	28	28.31	55.94	2014-06-05 17:14:53
1604	56.75	54.5	28	28.31	55.94	2014-06-05 17:15:53
1605	56.75	54.5	28	28.31	55.94	2014-06-05 17:16:53
1606	56.69	54.56	28	28.31	55.88	2014-06-05 17:17:54
1607	56.69	54.5	28.06	28.31	55.88	2014-06-05 17:18:54
1608	56.69	54.5	28.06	28.31	55.94	2014-06-05 17:19:54
1609	56.75	54.44	28.06	28.31	55.94	2014-06-05 17:20:54
1610	56.75	54.5	28.13	28.31	55.94	2014-06-05 17:21:54
1611	56.69	54.5	28.13	28.31	55.94	2014-06-05 17:22:55
1612	56.69	54.56	28.13	28.31	55.94	2014-06-05 17:23:55
1613	56.75	54.56	28.13	28.38	55.94	2014-06-05 17:24:55
1614	56.75	54.56	28.19	28.38	55.94	2014-06-05 17:25:55
1615	56.81	54.5	28.13	28.38	55.94	2014-06-05 17:26:55
1616	56.81	54.5	28.13	28.38	55.94	2014-06-05 17:27:56
1617	56.81	54.44	28	28.38	55.94	2014-06-05 17:28:56
1618	56.81	54.5	28.06	28.38	56	2014-06-05 17:29:56
1619	56.75	54.5	28.06	28.31	56	2014-06-05 17:30:56
1620	56.75	54.5	28	28.38	56	2014-06-05 17:31:56
1621	56.75	54.56	28	28.31	55.94	2014-06-05 17:32:57
1622	56.75	54.56	28	28.31	55.94	2014-06-05 17:33:57
1623	56.75	54.56	28	28.31	56	2014-06-05 17:34:57
1624	56.75	54.56	28	28.31	56	2014-06-05 17:35:57
1625	56.75	54.56	28.06	28.25	56	2014-06-05 17:36:57
1626	56.75	54.56	28.06	28.31	56	2014-06-05 17:37:58
1627	56.81	54.56	28.06	28.31	56	2014-06-05 17:38:58
